storm.id,storm.name,n.obs,storm.duration,storm.pdi,max.wind,storm.year,basin,sst,sst.norm,sst.class
CP012005,ONE,10,216e3,369808755.85925925,25,2005,EPAC,28.126920968308646,1.0024196384868314,high
CP012006,IOKE,83,1792800,308698042755.08514,140,2006,EPAC,28.404811687423074,1.012323428329573,high
CP012008,KIKA,48,1036800,3104408492.2777767,35,2008,EPAC,28.041740312599497,0.9993838720693753,low
CP012009,MAKA,37,799200,2783858556.781481,45,2009,EPAC,28.47301643724279,1.0147541878405197,high
CP012010,OMEKA,28,604800,3688529877.0296288,50,2010,EPAC,27.728333147888925,0.9882143061896853,low
CP012013,PEWA,42,907200,9201841726.31111,65,2013,EPAC,28.117869567871093,1.0020970542421985,high
CP012014,WALI,9,194400,925257095.922222,40,2014,EPAC,28.584473814581433,1.0187264343592333,high
CP021972,RUBY,37,799200,37425675381.74074,110,1972,EPAC,28.230301873237256,1.006104046370003,high
CP021982,EMA,14,302400,1964471164.3259254,40,1982,EPAC,28.11022330142576,1.0018245477828338,high
CP021984,MOKE,4,86400,930035936.7037035,45,1984,EPAC,27.740291252043416,0.9886404828926753,low
CP021987,PEKE,25,54e4,35540606495.01481,90,1987,EPAC,28.47487912885754,1.0148205725918822,high
CP021988,WILA,20,432e3,1159420294.2148147,35,1988,EPAC,27.52822017159195,0.981082449219555,low
CP021992,HALI,11,237600,1225956462.0185182,45,1992,EPAC,28.297883987426758,1.0085126156744906,high
CP021994,MELE,15,324e3,1464163294.818518,35,1994,EPAC,28.348828755213976,1.0103282440458148,high
CP021997,OLIWA,81,1749600,141592273514.5148,140,1997,EPAC,28.82851453349538,1.0274238388673704,high
CP022000,WENE,6,129600,1226691668.2925923,45,2000,EPAC,27.900521896065296,0.99435096732273065,low
CP022001,UNNAMED,12,259200,865705387.722222,35,2001,EPAC,28.129445983255575,1.0025096278807337,high
CP022002,ELE,21,453600,18205545361.75926,110,2002,EPAC,28.284600521932262,1.0080392042159863,high
CP022006,TWO,38,820800,1487322292.4518516,30,2006,EPAC,28.404811687423074,1.012323428329573,high
CP022009,TWO,28,604800,1112367092.674074,30,2009,EPAC,28.47301643724279,1.0147541878405197,high
CP022013,UNALA,29,626400,1691342033.5074072,35,2013,EPAC,28.117869567871093,1.0020970542421985,high
CP022014,ANA,54,1166400,26445002075.307404,75,2014,EPAC,28.584473814581433,1.0187264343592333,high
CP031982,HANA,14,302400,1593927202.1925921,40,1982,EPAC,28.11022330142576,1.0018245477828338,high
CP031992,UNNAMED,5,108e3,363559502.5296295,30,1992,EPAC,28.297883987426758,1.0085126156744906,high
CP031994,NONA,21,453600,1546874000.6518514,35,1994,EPAC,28.348828755213976,1.0103282440458148,high
CP031997,UNNAMED,10,216e3,459503921.29629624,25,1997,EPAC,28.82851453349538,1.0274238388673704,high
CP032002,HUKO,43,928800,24788214736.681477,75,2002,EPAC,28.284600521932262,1.0080392042159863,high
CP032006,THREE,10,216e3,323858363.7296296,30,2006,EPAC,28.404811687423074,1.012323428329573,high
CP032009,NEKI,34,734400,29971786572.040737,110,2009,EPAC,28.47301643724279,1.0147541878405197,high
CP032013,THREE,48,1036800,2191282299.8777776,30,2013,EPAC,28.117869567871093,1.0020970542421985,high
CP041982,IWA,23,496800,14475843933.381477,80,1982,EPAC,28.11022330142576,1.0018245477828338,high
CP041997,UNNAMED,8,172800,412083116.6185185,30,1997,EPAC,28.82851453349538,1.0274238388673704,high
CP042006,FOUR,37,799200,1598706042.974074,30,2006,EPAC,28.404811687423074,1.012323428329573,high
CP051997,PAKA,96,2073600,244301692812.07404,160,1997,EPAC,28.82851453349538,1.0274238388673704,high
EP011966,ADELE,19,410400,8400834490.707405,75,1966,EPAC,27.947810515986163,0.9960362936810273,low
EP011967,AGATHA,13,280800,3483774929.6999993,45,1967,EPAC,27.75813791038346,0.9892765226789563,low
EP011968,ANNETTE,7,151200,1653846513.5296292,45,1968,EPAC,27.847488074755148,0.9924608868533756,low
EP011969,AVA,28,604800,4839127695.955555,45,1969,EPAC,27.96487552522163,0.9966444761553147,low
EP011970,ADELE,31,669600,19539944749.203697,75,1970,EPAC,27.735051199177466,0.9884537318471038,low
EP011971,AGATHA,17,367200,12776047027.722218,85,1971,EPAC,27.3298569041157,0.9740129503897097,low
EP011972,ANNETTE,31,669600,12175383501.803701,75,1972,EPAC,28.230301873237256,1.006104046370003,high
EP011973,AVA,43,928800,93453172306.96664,140,1973,EPAC,27.48659339310769,0.9795989060942133,low
EP011974,ALETTA,9,194400,2002701890.5777776,50,1974,EPAC,27.589341397993177,0.983260757955944,low
EP011975,AGATHA,15,324e3,4367492871.137036,70,1975,EPAC,27.203695520925407,0.9695166655574273,low
EP011976,ANNETTE,46,993600,69751960046.5037,120,1976,EPAC,28.024131602266408,0.9987563125485089,low
EP011977,AVA,19,410400,3580822157.877777,55,1977,EPAC,27.953710215399155,0.9962465539707838,low
EP011978,ALETTA,8,172800,2117394069.3333333,65,1978,EPAC,27.803975766592654,0.9909101450474339,low
EP011979,ANDRES,17,367200,7503515233.199999,85,1979,EPAC,27.96334208096321,0.9965898255008439,low
EP011980,AGATHA,28,604800,21145267648.64444,100,1980,EPAC,27.926280364618975,0.9952689773233506,low
EP011981,ADRIAN,19,410400,1926240438.0740736,40,1981,EPAC,27.746416590335595,0.9888587847609592,low
EP011982,ALETTA,39,842400,6486724956.155555,55,1982,EPAC,28.11022330142576,1.0018245477828338,high
EP011983,ADOLPH,31,669600,24702195602.61481,95,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP011984,ALMA,17,367200,3692205908.3999996,50,1984,EPAC,27.740291252043416,0.9886404828926753,low
EP011985,ANDRES,27,583200,4055397807.792592,60,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP011986,AGATHA,31,669600,6301452975.088888,65,1986,EPAC,28.09331911277307,1.001222096817894,high
EP011987,ADRIAN,8,172800,794757982.2740738,40,1987,EPAC,28.47487912885754,1.0148205725918822,high
EP011988,ALETTA,20,432e3,5241653131.01111,60,1988,EPAC,27.52822017159195,0.981082449219555,low
EP011989,ADOLPH,21,453600,4992418204.099999,55,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP011990,ALMA,24,518400,8654113052.125923,75,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP011991,ANDRES,16,345600,3984818005.481481,55,1991,EPAC,28.28026766533399,1.007884784876957,high
EP011992,AGATHA,18,388800,5221067355.337036,60,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP011993,ADRIAN,34,734400,11010449160.53333,75,1993,EPAC,28.240497085125778,1.0064673950858865,high
EP011994,ALETTA,21,453600,2369937424.477777,45,1994,EPAC,28.348828755213976,1.0103282440458148,high
EP011995,UNNAMED,8,172800,545890658.4999999,30,1995,EPAC,28.128978079542918,1.0024929521887511,high
EP011996,UNNAMED,15,324e3,1510113686.9481478,45,1996,EPAC,28.018909272428267,0.9985701931366364,low
EP011997,ANDRES,25,54e4,3560603985.3407397,45,1997,EPAC,28.82851453349538,1.0274238388673704,high
EP011998,AGATHA,22,475200,3916443821.9925923,55,1998,EPAC,28.257952934692085,1.0070895067785048,high
EP011999,ADRIAN,19,410400,12303309393.49259,85,1999,EPAC,27.691887050359497,0.9869153981452937,low
EP012000,ALETTA,23,496800,18922739082.118515,90,2000,EPAC,27.900521896065296,0.99435096732273065,low
EP012001,ADOLPH,29,626400,55471313378.888885,125,2001,EPAC,28.129445983255575,1.0025096278807337,high
EP012002,ALMA,32,691200,24225046730.740738,100,2002,EPAC,28.284600521932262,1.0080392042159863,high
EP012003,ANDRES,28,604800,5945980741.574073,50,2003,EPAC,28.254793315618286,1.0069769006310605,high
EP012004,AGATHA,17,367200,1821841147.1555552,50,2004,EPAC,28.33148153727362,1.0097100038923295,high
EP012005,ADRIAN,14,302400,4606802513.348147,70,2005,EPAC,28.126920968308646,1.0024196384868314,high
EP012006,ALETTA,16,345600,1758613407.5851846,40,2006,EPAC,28.404811687423074,1.012323428329573,high
EP012007,ALVIN,43,928800,2655197458.818518,35,2007,EPAC,27.97511602898294,0.9970094390351799,low
EP012008,ALMA,7,151200,1356087972.5296295,55,2008,EPAC,28.041740312599497,0.9993838720693753,low
EP012009,ONE,8,172800,501410678.9185184,30,2009,EPAC,28.47301643724279,1.0147541878405197,high
EP012010,AGATHA,8,172800,781156666.2037034,40,2010,EPAC,27.728333147888925,0.9882143061896853,low
EP012011,ADRIAN,30,648e3,35302032059.077774,120,2011,EPAC,27.826611549024744,0.9917168651597422,low
EP012012,ALETTA,26,561600,2908843623.3740735,45,2012,EPAC,28.286013922030037,1.0080895765982545,high
EP012013,ALVIN,15,324e3,1699796905.6592588,50,2013,EPAC,28.117869567871093,1.0020970542421985,high
EP012014,AMANDA,30,648e3,58234586159.99629,135,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP012015,ANDRES,40,864e3,55834872881.41851,125,2015,EPAC,29.099918058260805,1.037096430598472,high
EP012016,ONE,9,194400,580812956.5185184,30,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP021966,BLANCA,37,799200,11057134758.937035,75,1966,EPAC,27.947810515986163,0.9960362936810273,low
EP021967,BRIDGET,4,86400,690726294.4925923,40,1967,EPAC,27.75813791038346,0.9892765226789563,low
EP021968,BONNY,23,496800,4529605854.57037,45,1968,EPAC,27.847488074755148,0.9924608868533756,low
EP021969,BERNICE,33,712800,13880694454.518515,75,1969,EPAC,27.96487552522163,0.9966444761553147,low
EP021970,BLANCA,11,237600,2727615276.8148146,50,1970,EPAC,27.735051199177466,0.9884537318471038,low
EP021971,BRIDGET,23,496800,9081267897.36296,85,1971,EPAC,27.3298569041157,0.9740129503897097,low
EP021972,BONNY,14,302400,1646126847.6518514,45,1972,EPAC,28.230301873237256,1.006104046370003,high
EP021973,BERNICE,7,151200,1559740110.4481478,60,1973,EPAC,27.48659339310769,0.9795989060942133,low
EP021974,BLANCA,15,324e3,2171799333.6148143,50,1974,EPAC,27.589341397993177,0.983260757955944,low
EP021975,BRIDGET,23,496800,4727008739.159259,55,1975,EPAC,27.203695520925407,0.9695166655574273,low
EP021976,BONNY,16,345600,5118506080.1037035,65,1976,EPAC,28.024131602266408,0.9987563125485089,low
EP021977,BERNICE,13,280800,1158317484.8037033,35,1977,EPAC,27.953710215399155,0.9962465539707838,low
EP021978,BUD,14,302400,2805914745.003703,50,1978,EPAC,27.803975766592654,0.9909101450474339,low
EP021979,BLANCA,18,388800,3053311656.229629,45,1979,EPAC,27.96334208096321,0.9965898255008439,low
EP021980,BLAS,13,280800,2696001407.029629,50,1980,EPAC,27.926280364618975,0.9952689773233506,low
EP021981,BEATRIZ,25,54e4,14297556411.918514,75,1981,EPAC,27.746416590335595,0.9888587847609592,low
EP021982,BUD,9,194400,1795373721.2888885,45,1982,EPAC,28.11022330142576,1.0018245477828338,high
EP021983,BARBARA,38,820800,44974773403.93333,115,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP021984,BORIS,82,1771200,10468234533.403702,65,1984,EPAC,27.740291252043416,0.9886404828926753,low
EP021985,BLANCA,41,885600,57847132453.55925,105,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP021986,BLAS,7,151200,582283369.0666665,35,1986,EPAC,28.09331911277307,1.001222096817894,high
EP021987,BEATRIZ,15,324e3,1929916469.444444,45,1987,EPAC,28.47487912885754,1.0148205725918822,high
EP021988,BUD,9,194400,1276318091.7925923,45,1988,EPAC,27.52822017159195,0.981082449219555,low
EP021989,BARBARA,22,475200,7495427964.185184,70,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP021990,BORIS,24,518400,10692840050.133331,80,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP021991,BLANCA,30,648e3,5264444525.507406,55,1991,EPAC,28.28026766533399,1.007884784876957,high
EP021992,UNNAMED,8,172800,545890658.4999999,30,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP021993,BEATRIZ,8,172800,1690606827.233333,55,1993,EPAC,28.240497085125778,1.0064673950858865,high
EP021994,BUD,11,237600,1028185974.2925923,40,1994,EPAC,28.348828755213976,1.0103282440458148,high
EP021995,ADOLPH,24,518400,28643636437.925922,115,1995,EPAC,28.128978079542918,1.0024929521887511,high
EP021996,UNNAMED,15,324e3,1068254716.2296294,30,1996,EPAC,28.018909272428267,0.9985701931366364,low
EP021997,BLANCA,11,237600,1461957675.996296,40,1997,EPAC,28.82851453349538,1.0274238388673704,high
EP021998,UNNAMED,10,216e3,727119005.059259,30,1998,EPAC,28.257952934692085,1.0070895067785048,high
EP021999,BEATRIZ,32,691200,43931883304.159256,105,1999,EPAC,27.691887050359497,0.9869153981452937,low
EP022000,BUD,18,388800,2800768301.0851846,45,2000,EPAC,27.900521896065296,0.99435096732273065,low
EP022001,BARBARA,26,561600,2827970933.2259254,50,2001,EPAC,28.129445983255575,1.0025096278807337,high
EP022002,BORIS,15,324e3,2296416797.07037,50,2002,EPAC,28.284600521932262,1.0080392042159863,high
EP022003,BLANCA,31,669600,3581557364.151851,50,2003,EPAC,28.254793315618286,1.0069769006310605,high
EP022004,UNNAMED,11,237600,493691013.0407406,30,2004,EPAC,28.33148153727362,1.0097100038923295,high
EP022005,BEATRIZ,19,410400,1682887161.355555,45,2005,EPAC,28.126920968308646,1.0024196384868314,high
EP022006,TWO,7,151200,422008401.31851846,30,2006,EPAC,28.404811687423074,1.012323428329573,high
EP022007,BARBARA,17,367200,2772462859.533333,45,2007,EPAC,27.97511602898294,0.9970094390351799,low
EP022008,BORIS,37,799200,13212759554.52222,70,2008,EPAC,28.041740312599497,0.9993838720693753,low
EP022009,ANDRES,13,280800,5815481627.925925,70,2009,EPAC,28.47301643724279,1.0147541878405197,high
EP022010,TWO,4,86400,217253453.98888886,30,2010,EPAC,27.728333147888925,0.9882143061896853,low
EP022011,BEATRIZ,14,302400,5926865378.448147,80,2011,EPAC,27.826611549024744,0.9917168651597422,low
EP022012,BUD,25,54e4,18916122225.651848,100,2012,EPAC,28.286013922030037,1.0080895765982545,high
EP022013,BARBARA,10,216e3,2574692371.8074074,65,2013,EPAC,28.117869567871093,1.0020970542421985,high
EP022014,BORIS,14,302400,978927153.9296293,40,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP022015,BLANCA,36,777600,58471322580.24814,125,2015,EPAC,29.099918058260805,1.037096430598472,high
EP022016,AGATHA,29,626400,2673210012.533333,45,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP031966,CONNIE,39,842400,19205425894.499992,75,1966,EPAC,27.947810515986163,0.9960362936810273,low
EP031967,CARLOTTA,15,324e3,10395449112.270367,75,1967,EPAC,27.75813791038346,0.9892765226789563,low
EP031968,CELESTE,27,583200,5459274188.137036,45,1968,EPAC,27.847488074755148,0.9924608868533756,low
EP031969,CLAUDIA,7,151200,1209781923.9888887,45,1969,EPAC,27.96487552522163,0.9966444761553147,low
EP031970,CONNIE,17,367200,3546267462.9962955,45,1970,EPAC,27.735051199177466,0.9884537318471038,low
EP031971,CARLOTTA,27,583200,9169860253.388885,75,1971,EPAC,27.3298569041157,0.9740129503897097,low
EP031972,CELESTE,65,1404e3,90331486467.24812,115,1972,EPAC,28.230301873237256,1.006104046370003,high
EP031973,CLAUDIA,17,367200,2988613504.111111,55,1973,EPAC,27.48659339310769,0.9795989060942133,low
EP031974,CONNIE,61,1317600,28040032086.911106,110,1974,EPAC,27.589341397993177,0.983260757955944,low
EP031975,CARLOTTA,35,756e3,45937893622.97037,110,1975,EPAC,27.203695520925407,0.9695166655574273,low
EP031976,CELESTE,21,453600,2589028894.151851,45,1976,EPAC,28.024131602266408,0.9987563125485089,low
EP031977,CLAUDIA,19,410400,9287860860.377775,80,1977,EPAC,27.953710215399155,0.9962465539707838,low
EP031978,CARLOTTA,35,756e3,57599000336.05925,115,1978,EPAC,27.803975766592654,0.9909101450474339,low
EP031979,CARLOS,7,151200,1055021003.296296,45,1979,EPAC,27.96334208096321,0.9965898255008439,low
EP031980,CELIA,19,410400,9195224869.844444,65,1980,EPAC,27.926280364618975,0.9952689773233506,low
EP031981,CALVIN,18,388800,2455221352.2703695,45,1981,EPAC,27.746416590335595,0.9888587847609592,low
EP031982,CARLOTTA,19,410400,3335998468.6111107,50,1982,EPAC,28.11022330142576,1.0018245477828338,high
EP031983,COSME,15,324e3,1143613359.322222,35,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP031984,CRISTINA,36,777600,25478205824.899994,90,1984,EPAC,27.740291252043416,0.9886404828926753,low
EP031985,CARLOS,13,280800,1045463321.7333331,35,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP031986,CELIA,25,54e4,9876025879.637035,75,1986,EPAC,28.09331911277307,1.001222096817894,high
EP031987,CALVIN,19,410400,3732274650.3370366,55,1987,EPAC,28.47487912885754,1.0148205725918822,high
EP031988,CARLOTTA,28,604800,7966695185.866666,65,1988,EPAC,27.52822017159195,0.981082449219555,low
EP031989,COSME,23,496800,7125619208.325925,75,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP031990,CRISTINA,32,691200,5968404532.933332,55,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP031991,CARLOS,45,972e3,54037661144.44444,105,1991,EPAC,28.28026766533399,1.007884784876957,high
EP031992,BLAS,6,129600,583018575.3407406,35,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP031993,UNNAMED,21,453600,1310505183.537037,30,1993,EPAC,28.240497085125778,1.0064673950858865,high
EP031994,CARLOTTA,29,626400,24739323519.45555,90,1994,EPAC,28.348828755213976,1.0103282440458148,high
EP031995,BARBARA,42,907200,90695781176.05183,120,1995,EPAC,28.128978079542918,1.0024929521887511,high
EP031996,ALMA,30,648e3,21702186401.25555,90,1996,EPAC,28.018909272428267,0.9985701931366364,low
EP031997,CARLOS,10,216e3,693667119.5888888,30,1997,EPAC,28.82851453349538,1.0274238388673704,high
EP031998,BLAS,36,777600,53896501539.82221,120,1998,EPAC,28.257952934692085,1.0070895067785048,high
EP031999,UNNAMED,7,151200,433036495.42962956,30,1999,EPAC,27.691887050359497,0.9869153981452937,low
EP032000,CARLOTTA,27,583200,54286528468.21851,135,2000,EPAC,27.900521896065296,0.99435096732273065,low
EP032001,COSME,9,194400,971942694.3259256,40,2001,EPAC,28.129445983255575,1.0025096278807337,high
EP032002,UNNAMED,8,172800,568314449.8592591,30,2002,EPAC,28.284600521932262,1.0080392042159863,high
EP032003,CARLOS,12,259200,1585839933.1777775,55,2003,EPAC,28.254793315618286,1.0069769006310605,high
EP032004,BLAS,28,604800,2889360657.1111107,55,2004,EPAC,28.33148153727362,1.0097100038923295,high
EP032005,CALVIN,30,648e3,2134303813.6370366,45,2005,EPAC,28.126920968308646,1.0024196384868314,high
EP032006,BUD,27,583200,22845064554.3037,110,2006,EPAC,28.404811687423074,1.012323428329573,high
EP032007,THREE,15,324e3,598090303.9592592,30,2007,EPAC,27.97511602898294,0.9970094390351799,low
EP032008,CRISTINA,22,475200,2314061747.6481476,45,2008,EPAC,28.041740312599497,0.9993838720693753,low
EP032009,BLANCA,25,54e4,2422137069.9370365,45,2009,EPAC,28.47301643724279,1.0147541878405197,high
EP032010,BLAS,32,691200,4569674596.507407,55,2010,EPAC,27.728333147888925,0.9882143061896853,low
EP032011,CALVIN,29,626400,5524339943.3925915,70,2011,EPAC,27.826611549024744,0.9917168651597422,low
EP032012,CARLOTTA,15,324e3,7804214599.296295,90,2012,EPAC,28.286013922030037,1.0080895765982545,high
EP032013,COSME,30,648e3,9100015657.35185,75,2013,EPAC,28.117869567871093,1.0020970542421985,high
EP032014,CRISTINA,41,885600,35978789434.36296,130,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP032015,CARLOS,31,669600,18033874696.76296,80,2015,EPAC,29.099918058260805,1.037096430598472,high
EP032016,BLAS,37,799200,55368384500.51851,120,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP041966,DOLORES,38,820800,13185924525.518515,75,1966,EPAC,27.947810515986163,0.9960362936810273,low
EP041967,DENISE,49,1058400,7722606702.874073,45,1967,EPAC,27.75813791038346,0.9892765226789563,low
EP041968,DIANA,23,496800,3277181966.6851845,45,1968,EPAC,27.847488074755148,0.9924608868533756,low
EP041969,DOREEN,23,496800,9649214744.085182,75,1969,EPAC,27.96487552522163,0.9966444761553147,low
EP041970,EILEEN,15,324e3,1452032391.296296,40,1970,EPAC,27.735051199177466,0.9884537318471038,low
EP041971,DENISE,47,1015200,59280049481.72962,120,1971,EPAC,27.3298569041157,0.9740129503897097,low
EP041972,DIANA,37,799200,35400182096.66666,95,1972,EPAC,28.230301873237256,1.006104046370003,high
EP041973,DOREEN,65,1404e3,81396157015.28888,120,1973,EPAC,27.48659339310769,0.9795989060942133,low
EP041974,DOLORES,11,237600,7115693923.625924,70,1974,EPAC,27.589341397993177,0.983260757955944,low
EP041975,DENISE,41,885600,53034472183.47036,120,1975,EPAC,27.203695520925407,0.9695166655574273,low
EP041976,DIANA,30,648e3,17485778419.440735,85,1976,EPAC,28.024131602266408,0.9987563125485089,low
EP041977,DOREEN,21,453600,7661216978.988889,65,1977,EPAC,27.953710215399155,0.9962465539707838,low
EP041978,DANIEL,29,626400,28482258660.766663,100,1978,EPAC,27.803975766592654,0.9909101450474339,low
EP041979,DOLORES,27,583200,26337294356.155552,105,1979,EPAC,27.96334208096321,0.9965898255008439,low
EP041980,DARBY,12,259200,1276318091.7925923,45,1980,EPAC,27.926280364618975,0.9952689773233506,low
EP041981,DORA,25,54e4,16046979741.077774,80,1981,EPAC,27.746416590335595,0.9888587847609592,low
EP041982,DANIEL,64,1382400,45987520046.47036,100,1982,EPAC,28.11022330142576,1.0018245477828338,high
EP041983,DALILIA,26,561600,5607050649.2259245,60,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP041984,DOUGLAS,48,1036800,63163041418.25184,125,1984,EPAC,27.740291252043416,0.9886404828926753,low
EP041985,DOLORES,39,842400,30622811727.73333,100,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP041986,DARBY,17,367200,1289184201.5888886,35,1986,EPAC,28.09331911277307,1.001222096817894,high
EP041987,DORA,21,453600,3220571083.5814805,50,1987,EPAC,28.47487912885754,1.0148205725918822,high
EP041988,DANIEL,30,648e3,6952110527.6444435,55,1988,EPAC,27.52822017159195,0.981082449219555,low
EP041989,UNNAMED,8,172800,534862564.3888888,30,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP041990,DOUGLAS,20,432e3,5169970519.288889,55,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP041991,DELORES,26,561600,10783270421.844442,75,1991,EPAC,28.28026766533399,1.007884784876957,high
EP041992,CELIA,50,108e4,77081231392.74814,125,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP041993,CALVIN,19,410400,17815886036.499996,95,1993,EPAC,28.240497085125778,1.0064673950858865,high
EP041994,DANIEL,26,561600,8169612117.511111,55,1994,EPAC,28.348828755213976,1.0103282440458148,high
EP041995,COSME,21,453600,6570538471.4,65,1995,EPAC,28.128978079542918,1.0024929521887511,high
EP041996,BORIS,19,410400,6304026197.048147,80,1996,EPAC,28.018909272428267,0.9985701931366364,low
EP041997,UNNAMED,12,259200,1574076632.7925923,45,1997,EPAC,28.82851453349538,1.0274238388673704,high
EP041998,CELIA,17,367200,2962513681.3814807,50,1998,EPAC,28.257952934692085,1.0070895067785048,high
EP041999,UNNAMED,9,194400,681168612.9296294,30,1999,EPAC,27.691887050359497,0.9869153981452937,low
EP042000,UNNAMED,5,108e3,207328169.28888887,25,2000,EPAC,27.900521896065296,0.99435096732273065,low
EP042001,ERICK,14,302400,1404979189.7555552,35,2001,EPAC,28.129445983255575,1.0025096278807337,high
EP042002,CRISTINA,30,648e3,4288090593.5370364,55,2002,EPAC,28.284600521932262,1.0080392042159863,high
EP042003,DOLORES,11,237600,698813563.5074072,35,2003,EPAC,28.254793315618286,1.0069769006310605,high
EP042004,CELIA,30,648e3,8871366506.114813,75,2004,EPAC,28.33148153727362,1.0097100038923295,high
EP042005,DORA,12,259200,1198386226.7407403,40,2005,EPAC,28.126920968308646,1.0024196384868314,high
EP042006,CARLOTTA,33,712800,12004815646.218515,75,2006,EPAC,28.404811687423074,1.012323428329573,high
EP042007,FOUR,9,194400,524937279.6888888,30,2007,EPAC,27.97511602898294,0.9970094390351799,low
EP042008,DOUGLAS,19,410400,1228162080.8407404,35,2008,EPAC,28.041740312599497,0.9993838720693753,low
EP042009,CARLOS,27,583200,18434194512.996292,90,2009,EPAC,28.47301643724279,1.0147541878405197,high
EP042010,CELIA,50,108e4,68251771644.25554,140,2010,EPAC,27.728333147888925,0.9882143061896853,low
EP042011,DORA,33,712800,45637194256.87407,135,2011,EPAC,27.826611549024744,0.9917168651597422,low
EP042012,DANIEL,41,885600,26053137131.22592,100,2012,EPAC,28.286013922030037,1.0080895765982545,high
EP042013,DALILA,41,885600,9883377942.377777,70,2013,EPAC,28.117869567871093,1.0020970542421985,high
EP042014,DOUGLAS,42,907200,4310514384.896295,45,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP042015,ELA,21,453600,1865953523.5999994,40,2015,EPAC,29.099918058260805,1.037096430598472,high
EP042016,CELIA,63,1360800,23182891837.240734,85,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP051966,EILEEN,25,54e4,11203440807.477774,75,1966,EPAC,27.947810515986163,0.9960362936810273,low
EP051967,ELEANOR,37,799200,4031871207.022222,55,1967,EPAC,27.75813791038346,0.9892765226789563,low
EP051968,ESTELLE,33,712800,2626524414.129629,45,1968,EPAC,27.847488074755148,0.9924608868533756,low
EP051969,EMILY,7,151200,1998658256.0703702,55,1969,EPAC,27.96487552522163,0.9966444761553147,low
EP051970,FRANCESCA,35,756e3,16249161466.448145,85,1970,EPAC,27.735051199177466,0.9884537318471038,low
EP051971,ELEANOR,19,410400,3499949467.729629,50,1971,EPAC,27.3298569041157,0.9740129503897097,low
EP051972,ESTELLE,31,669600,12233832400.59259,70,1972,EPAC,28.230301873237256,1.006104046370003,high
EP051973,EMILY,29,626400,36205968173.05185,120,1973,EPAC,27.48659339310769,0.9795989060942133,low
EP051974,EILEEN,11,237600,826004248.922222,35,1974,EPAC,27.589341397993177,0.983260757955944,low
EP051975,ELEANOR,9,194400,927830317.8814812,35,1975,EPAC,27.203695520925407,0.9695166655574273,low
EP051976,ESTELLE,9,194400,867911006.5444442,35,1976,EPAC,28.024131602266408,0.9987563125485089,low
EP051977,EMILY,7,151200,642202680.4037035,35,1977,EPAC,27.953710215399155,0.9962465539707838,low
EP051978,EMILIA,17,367200,3930780344.3370366,55,1978,EPAC,27.803975766592654,0.9909101450474339,low
EP051979,ENRIQUE,29,626400,38336963558.45555,125,1979,EPAC,27.96334208096321,0.9965898255008439,low
EP051980,ESTELLE,5,108e3,532289342.42962945,40,1980,EPAC,27.926280364618975,0.9952689773233506,low
EP051981,EUGENE,21,453600,2494187284.7962956,45,1981,EPAC,27.746416590335595,0.9888587847609592,low
EP051982,EMILIA,14,302400,3368347544.67037,55,1982,EPAC,28.11022330142576,1.0018245477828338,high
EP051983,ERICK,19,410400,4202439062.607407,55,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP051984,ELIDA,44,950400,50158345239.29259,115,1984,EPAC,27.740291252043416,0.9886404828926753,low
EP051985,ENRIQUE,35,756e3,2129524972.855555,35,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP051986,ESTELLE,40,864e3,59535533661.97035,115,1986,EPAC,28.09331911277307,1.001222096817894,high
EP051987,EUGENE,19,410400,9896244052.174072,85,1987,EPAC,28.47487912885754,1.0148205725918822,high
EP051988,EMILIA,25,54e4,4447630355.01111,60,1988,EPAC,27.52822017159195,0.981082449219555,low
EP051989,UNNAMED,20,432e3,1186622926.3555553,30,1989,EPAC,27.838754871117807,0.9921496428731746,low
