storm.id,storm.name,n.obs,date.time,status,record.id,lat,long,wind,storm.year,sst
AL092016,HERMINE,47,2016-09-02T12:00:00Z,Tropical storm,IL,31.4,-82.8,50,2016,NA
AL092016,HERMINE,47,2016-09-02T18:00:00Z,Tropical storm,IL,32.4,-81.2,50,2016,NA
AL092016,HERMINE,47,2016-09-03T00:00:00Z,Tropical storm,IL,33.6,-79.2,50,2016,NA
AL092016,HERMINE,47,2016-09-03T06:00:00Z,Tropical storm,IL,34.9,-77.2,55,2016,NA
AL092016,HERMINE,47,2016-09-03T12:00:00Z,Extratropical cyclone,IL,35.8,-75.5,60,2016,NA
AL112016,JULIA,33,2016-09-13T06:00:00Z,Tropical depression,L,27.3,-80.2,30,2016,28.709999358281493
AL112016,JULIA,33,2016-09-13T12:00:00Z,Tropical storm,IL,28,-80.7,35,2016,NA
AL112016,JULIA,33,2016-09-13T18:00:00Z,Tropical storm,IL,29,-81.2,45,2016,NA
AL112016,JULIA,33,2016-09-14T00:00:00Z,Tropical storm,IL,29.8,-81.5,45,2016,NA
AL112016,JULIA,33,2016-09-14T06:00:00Z,Tropical storm,IL,30.5,-81.7,40,2016,NA
AL112016,JULIA,33,2016-09-14T12:00:00Z,Tropical storm,IL,31.3,-81.5,40,2016,NA
AL142016,MATTHEW,50,2016-10-04T11:00:00Z,Hurricane,L,18.3,-74.3,130,2016,29.759999334812164
AL142016,MATTHEW,50,2016-10-05T00:00:00Z,Hurricane,L,20.1,-74.3,115,2016,NA
AL142016,MATTHEW,50,2016-10-07T00:00:00Z,Hurricane,L,26.7,-79,115,2016,29.189999347552657
AL142016,MATTHEW,50,2016-10-08T15:00:00Z,Hurricane,L,33,-79.5,75,2016,24.929999442771077
AL162016,OTTO,38,2016-11-24T17:30:00Z,Hurricane,L,11,-83.8,100,2016,NA
AL162016,OTTO,38,2016-11-24T18:00:00Z,Hurricane,IL,11,-83.9,95,2016,NA
AL162016,OTTO,38,2016-11-25T00:00:00Z,Hurricane,IL,10.9,-84.9,65,2016,NA
