storm.id,storm.name,n.obs,date.time,status,record.id,lat,long,wind,storm.year,basin
EP161985,PAULINE,53,1985-09-08T18:00:00Z,Tropical storm,NA,24.2,-146,45,1985,EPAC
EP161985,PAULINE,53,1985-09-09T00:00:00Z,Tropical storm,NA,25.3,-146,35,1985,EPAC
EP161985,PAULINE,53,1985-09-09T06:00:00Z,Tropical depression,NA,26.3,-145.9,30,1985,EPAC
EP161985,PAULINE,53,1985-09-09T12:00:00Z,Tropical depression,NA,27.1,-145.9,30,1985,EPAC
EP161985,PAULINE,53,1985-09-09T18:00:00Z,Tropical depression,NA,28,-146,30,1985,EPAC
EP171985,RICK,45,1985-09-01T00:00:00Z,Tropical depression,NA,14.1,-106.5,25,1985,EPAC
EP171985,RICK,45,1985-09-01T06:00:00Z,Tropical depression,NA,14.2,-107.7,25,1985,EPAC
EP171985,RICK,45,1985-09-01T12:00:00Z,Tropical depression,NA,14.6,-108.8,30,1985,EPAC
EP171985,RICK,45,1985-09-01T18:00:00Z,Tropical depression,NA,14.8,-110.1,30,1985,EPAC
EP171985,RICK,45,1985-09-02T00:00:00Z,Tropical depression,NA,15,-111.2,30,1985,EPAC
EP171985,RICK,45,1985-09-02T06:00:00Z,Tropical depression,NA,15.3,-112.1,30,1985,EPAC
EP171985,RICK,45,1985-09-02T12:00:00Z,Tropical storm,NA,15.3,-113,35,1985,EPAC
EP171985,RICK,45,1985-09-02T18:00:00Z,Tropical storm,NA,15.1,-113.9,40,1985,EPAC
EP171985,RICK,45,1985-09-03T00:00:00Z,Tropical storm,NA,14.8,-114.7,40,1985,EPAC
EP171985,RICK,45,1985-09-03T06:00:00Z,Tropical storm,NA,14.4,-115.3,40,1985,EPAC
EP171985,RICK,45,1985-09-03T12:00:00Z,Tropical storm,NA,14,-115.8,45,1985,EPAC
EP171985,RICK,45,1985-09-03T18:00:00Z,Tropical storm,NA,13.7,-116.4,50,1985,EPAC
EP171985,RICK,45,1985-09-04T00:00:00Z,Tropical storm,NA,13.3,-117.4,50,1985,EPAC
EP171985,RICK,45,1985-09-04T06:00:00Z,Tropical storm,NA,13,-118.5,50,1985,EPAC
EP171985,RICK,45,1985-09-04T12:00:00Z,Tropical storm,NA,12.8,-119.6,55,1985,EPAC
EP171985,RICK,45,1985-09-04T18:00:00Z,Tropical storm,NA,12.7,-120.7,60,1985,EPAC
EP171985,RICK,45,1985-09-05T00:00:00Z,Tropical storm,NA,12.5,-121.8,60,1985,EPAC
EP171985,RICK,45,1985-09-05T06:00:00Z,Tropical storm,NA,12.3,-123.1,60,1985,EPAC
EP171985,RICK,45,1985-09-05T12:00:00Z,Tropical storm,NA,12.2,-124.4,55,1985,EPAC
EP171985,RICK,45,1985-09-05T18:00:00Z,Tropical storm,NA,12.1,-125.9,55,1985,EPAC
EP171985,RICK,45,1985-09-06T00:00:00Z,Tropical storm,NA,12.2,-127,55,1985,EPAC
EP171985,RICK,45,1985-09-06T06:00:00Z,Tropical storm,NA,12.4,-128.1,55,1985,EPAC
EP171985,RICK,45,1985-09-06T12:00:00Z,Tropical storm,NA,12.5,-129.2,55,1985,EPAC
EP171985,RICK,45,1985-09-06T18:00:00Z,Hurricane,NA,12.6,-130.4,65,1985,EPAC
EP171985,RICK,45,1985-09-07T00:00:00Z,Hurricane,NA,12.7,-131.5,70,1985,EPAC
EP171985,RICK,45,1985-09-07T06:00:00Z,Hurricane,NA,12.8,-132.6,70,1985,EPAC
EP171985,RICK,45,1985-09-07T12:00:00Z,Hurricane,NA,13,-133.6,75,1985,EPAC
EP171985,RICK,45,1985-09-07T18:00:00Z,Hurricane,NA,13.3,-134.5,90,1985,EPAC
EP171985,RICK,45,1985-09-08T00:00:00Z,Hurricane,NA,13.9,-135.5,90,1985,EPAC
EP171985,RICK,45,1985-09-08T06:00:00Z,Hurricane,NA,14.4,-136.4,100,1985,EPAC
EP171985,RICK,45,1985-09-08T12:00:00Z,Hurricane,NA,15.3,-137.1,115,1985,EPAC
EP171985,RICK,45,1985-09-08T18:00:00Z,Hurricane,NA,16,-137.9,120,1985,EPAC
EP171985,RICK,45,1985-09-09T00:00:00Z,Hurricane,NA,16.7,-138.7,120,1985,EPAC
EP171985,RICK,45,1985-09-09T06:00:00Z,Hurricane,NA,17.2,-139.4,125,1985,EPAC
EP171985,RICK,45,1985-09-09T12:00:00Z,Hurricane,NA,17.5,-140.2,125,1985,EPAC
EP171985,RICK,45,1985-09-09T18:00:00Z,Hurricane,NA,18,-141,125,1985,EPAC
EP171985,RICK,45,1985-09-10T00:00:00Z,Hurricane,NA,18.5,-141.9,125,1985,EPAC
EP171985,RICK,45,1985-09-10T06:00:00Z,Hurricane,NA,19,-142.5,110,1985,EPAC
EP171985,RICK,45,1985-09-10T12:00:00Z,Hurricane,NA,19.6,-143,95,1985,EPAC
EP171985,RICK,45,1985-09-10T18:00:00Z,Hurricane,NA,20.4,-143.7,80,1985,EPAC
EP171985,RICK,45,1985-09-11T00:00:00Z,Hurricane,NA,21.2,-144.2,70,1985,EPAC
EP171985,RICK,45,1985-09-11T06:00:00Z,Tropical storm,NA,22,-144.9,60,1985,EPAC
EP171985,RICK,45,1985-09-11T12:00:00Z,Tropical storm,NA,23,-145.2,60,1985,EPAC
EP171985,RICK,45,1985-09-11T18:00:00Z,Tropical storm,NA,24.3,-145,45,1985,EPAC
EP171985,RICK,45,1985-09-12T00:00:00Z,Tropical depression,NA,25.6,-144.5,30,1985,EPAC
EP181985,SANDRA,46,1985-09-05T18:00:00Z,Tropical depression,NA,12.7,-95.5,25,1985,EPAC
EP181985,SANDRA,46,1985-09-06T00:00:00Z,Tropical depression,NA,13,-97,25,1985,EPAC
EP181985,SANDRA,46,1985-09-06T06:00:00Z,Tropical depression,NA,13.1,-98.1,25,1985,EPAC
EP181985,SANDRA,46,1985-09-06T12:00:00Z,Tropical depression,NA,13.5,-99.1,25,1985,EPAC
EP181985,SANDRA,46,1985-09-06T18:00:00Z,Tropical depression,NA,13.8,-100.1,30,1985,EPAC
EP181985,SANDRA,46,1985-09-07T00:00:00Z,Tropical storm,NA,14.1,-101.1,35,1985,EPAC
EP181985,SANDRA,46,1985-09-07T06:00:00Z,Tropical storm,NA,14.5,-102.1,40,1985,EPAC
EP181985,SANDRA,46,1985-09-07T12:00:00Z,Tropical storm,NA,14.7,-103.1,45,1985,EPAC
EP181985,SANDRA,46,1985-09-07T18:00:00Z,Tropical storm,NA,15.1,-104.1,45,1985,EPAC
EP181985,SANDRA,46,1985-09-08T00:00:00Z,Tropical storm,NA,15.4,-105.3,50,1985,EPAC
EP181985,SANDRA,46,1985-09-08T06:00:00Z,Hurricane,NA,15.5,-106.4,65,1985,EPAC
EP181985,SANDRA,46,1985-09-08T12:00:00Z,Hurricane,NA,15.7,-107.7,80,1985,EPAC
EP181985,SANDRA,46,1985-09-08T18:00:00Z,Hurricane,NA,15.7,-108.7,100,1985,EPAC
EP181985,SANDRA,46,1985-09-09T00:00:00Z,Hurricane,NA,15.5,-109.5,110,1985,EPAC
EP181985,SANDRA,46,1985-09-09T06:00:00Z,Hurricane,NA,15.5,-110.2,110,1985,EPAC
EP181985,SANDRA,46,1985-09-09T12:00:00Z,Hurricane,NA,15.6,-110.9,95,1985,EPAC
EP181985,SANDRA,46,1985-09-09T18:00:00Z,Hurricane,NA,15.9,-111.8,95,1985,EPAC
EP181985,SANDRA,46,1985-09-10T00:00:00Z,Hurricane,NA,16.2,-112.3,95,1985,EPAC
EP181985,SANDRA,46,1985-09-10T06:00:00Z,Hurricane,NA,16.6,-113,90,1985,EPAC
EP181985,SANDRA,46,1985-09-10T12:00:00Z,Hurricane,NA,17,-113.7,90,1985,EPAC
EP181985,SANDRA,46,1985-09-10T18:00:00Z,Hurricane,NA,17.6,-114.3,90,1985,EPAC
EP181985,SANDRA,46,1985-09-11T00:00:00Z,Hurricane,NA,18,-114.6,90,1985,EPAC
EP181985,SANDRA,46,1985-09-11T06:00:00Z,Hurricane,NA,18.6,-115,90,1985,EPAC
EP181985,SANDRA,46,1985-09-11T12:00:00Z,Hurricane,NA,19.2,-115.3,90,1985,EPAC
EP181985,SANDRA,46,1985-09-11T18:00:00Z,Hurricane,NA,19.7,-115.6,90,1985,EPAC
EP181985,SANDRA,46,1985-09-12T00:00:00Z,Hurricane,NA,20.2,-116,90,1985,EPAC
EP181985,SANDRA,46,1985-09-12T06:00:00Z,Hurricane,NA,20.8,-116.5,90,1985,EPAC
EP181985,SANDRA,46,1985-09-12T12:00:00Z,Hurricane,NA,21.1,-117.2,90,1985,EPAC
EP181985,SANDRA,46,1985-09-12T18:00:00Z,Hurricane,NA,21.4,-118,75,1985,EPAC
EP181985,SANDRA,46,1985-09-13T00:00:00Z,Hurricane,NA,21.6,-118.7,75,1985,EPAC
EP181985,SANDRA,46,1985-09-13T06:00:00Z,Hurricane,NA,21.9,-119.6,65,1985,EPAC
EP181985,SANDRA,46,1985-09-13T12:00:00Z,Hurricane,NA,22.1,-120.8,65,1985,EPAC
EP181985,SANDRA,46,1985-09-13T18:00:00Z,Hurricane,NA,22.2,-122,65,1985,EPAC
EP181985,SANDRA,46,1985-09-14T00:00:00Z,Tropical storm,NA,22.3,-123,60,1985,EPAC
EP181985,SANDRA,46,1985-09-14T06:00:00Z,Hurricane,NA,22.2,-123.8,65,1985,EPAC
EP181985,SANDRA,46,1985-09-14T12:00:00Z,Hurricane,NA,22,-124.6,65,1985,EPAC
EP181985,SANDRA,46,1985-09-14T18:00:00Z,Tropical storm,NA,21.6,-125.4,60,1985,EPAC
EP181985,SANDRA,46,1985-09-15T00:00:00Z,Tropical storm,NA,21,-126.2,55,1985,EPAC
EP181985,SANDRA,46,1985-09-15T06:00:00Z,Tropical storm,NA,20.6,-127.2,45,1985,EPAC
EP181985,SANDRA,46,1985-09-15T12:00:00Z,Tropical storm,NA,20.1,-128.5,35,1985,EPAC
EP181985,SANDRA,46,1985-09-15T18:00:00Z,Tropical depression,NA,19.9,-129.8,30,1985,EPAC
EP181985,SANDRA,46,1985-09-16T00:00:00Z,Tropical depression,NA,19.7,-130.9,25,1985,EPAC
EP181985,SANDRA,46,1985-09-16T06:00:00Z,Tropical depression,NA,19.4,-132.3,25,1985,EPAC
EP181985,SANDRA,46,1985-09-16T12:00:00Z,Tropical depression,NA,19.2,-133.7,25,1985,EPAC
EP181985,SANDRA,46,1985-09-16T18:00:00Z,Tropical depression,NA,18.9,-135.2,25,1985,EPAC
EP181985,SANDRA,46,1985-09-17T00:00:00Z,Tropical depression,NA,18.8,-136.8,25,1985,EPAC
EP191985,TERRY,37,1985-09-15T18:00:00Z,Tropical depression,NA,12.2,-98.5,25,1985,EPAC
EP191985,TERRY,37,1985-09-16T00:00:00Z,Tropical depression,NA,12.3,-99.4,25,1985,EPAC
EP191985,TERRY,37,1985-09-16T06:00:00Z,Tropical depression,NA,12.5,-100.3,30,1985,EPAC
EP191985,TERRY,37,1985-09-16T12:00:00Z,Tropical depression,NA,12.6,-101.2,30,1985,EPAC
EP191985,TERRY,37,1985-09-16T18:00:00Z,Tropical storm,NA,12.7,-102.1,35,1985,EPAC
EP191985,TERRY,37,1985-09-17T00:00:00Z,Tropical storm,NA,13,-103,40,1985,EPAC
EP191985,TERRY,37,1985-09-17T06:00:00Z,Tropical storm,NA,13.3,-104,45,1985,EPAC
EP191985,TERRY,37,1985-09-17T12:00:00Z,Tropical storm,NA,13.8,-104.9,45,1985,EPAC
EP191985,TERRY,37,1985-09-17T18:00:00Z,Tropical storm,NA,14.4,-105.8,50,1985,EPAC
EP191985,TERRY,37,1985-09-18T00:00:00Z,Tropical storm,NA,14.9,-106.5,55,1985,EPAC
EP191985,TERRY,37,1985-09-18T06:00:00Z,Hurricane,NA,15.4,-107.1,65,1985,EPAC
EP191985,TERRY,37,1985-09-18T12:00:00Z,Hurricane,NA,15.8,-107.6,70,1985,EPAC
EP191985,TERRY,37,1985-09-18T18:00:00Z,Hurricane,NA,16.1,-108.1,75,1985,EPAC
EP191985,TERRY,37,1985-09-19T00:00:00Z,Hurricane,NA,16.6,-108.6,90,1985,EPAC
EP191985,TERRY,37,1985-09-19T06:00:00Z,Hurricane,NA,17,-109,90,1985,EPAC
EP191985,TERRY,37,1985-09-19T12:00:00Z,Hurricane,NA,17.4,-109.5,90,1985,EPAC
EP191985,TERRY,37,1985-09-19T18:00:00Z,Hurricane,NA,17.8,-110.1,95,1985,EPAC
EP191985,TERRY,37,1985-09-20T00:00:00Z,Hurricane,NA,18.2,-110.7,100,1985,EPAC
EP191985,TERRY,37,1985-09-20T06:00:00Z,Hurricane,NA,18.4,-111.2,95,1985,EPAC
EP191985,TERRY,37,1985-09-20T12:00:00Z,Hurricane,NA,18.6,-111.6,90,1985,EPAC
EP191985,TERRY,37,1985-09-20T18:00:00Z,Hurricane,NA,18.9,-112.1,90,1985,EPAC
EP191985,TERRY,37,1985-09-21T00:00:00Z,Hurricane,NA,19.1,-112.6,90,1985,EPAC
EP191985,TERRY,37,1985-09-21T06:00:00Z,Hurricane,NA,19.4,-113.1,100,1985,EPAC
EP191985,TERRY,37,1985-09-21T12:00:00Z,Hurricane,NA,19.7,-113.8,90,1985,EPAC
EP191985,TERRY,37,1985-09-21T18:00:00Z,Hurricane,NA,20,-114.4,80,1985,EPAC
EP191985,TERRY,37,1985-09-22T00:00:00Z,Hurricane,NA,20.3,-114.9,80,1985,EPAC
EP191985,TERRY,37,1985-09-22T06:00:00Z,Hurricane,NA,20.5,-115.4,80,1985,EPAC
EP191985,TERRY,37,1985-09-22T12:00:00Z,Hurricane,NA,20.8,-115.9,75,1985,EPAC
EP191985,TERRY,37,1985-09-22T18:00:00Z,Hurricane,NA,21,-116.3,70,1985,EPAC
EP191985,TERRY,37,1985-09-23T00:00:00Z,Hurricane,NA,21.4,-116.7,65,1985,EPAC
EP191985,TERRY,37,1985-09-23T06:00:00Z,Tropical storm,NA,22.1,-117.4,60,1985,EPAC
EP191985,TERRY,37,1985-09-23T12:00:00Z,Tropical storm,NA,23,-118.1,55,1985,EPAC
EP191985,TERRY,37,1985-09-23T18:00:00Z,Tropical storm,NA,23.9,-118.9,45,1985,EPAC
EP191985,TERRY,37,1985-09-24T00:00:00Z,Tropical storm,NA,24.8,-119.7,40,1985,EPAC
EP191985,TERRY,37,1985-09-24T06:00:00Z,Tropical depression,NA,25.8,-120.4,30,1985,EPAC
EP191985,TERRY,37,1985-09-24T12:00:00Z,Tropical depression,NA,27.4,-120.9,25,1985,EPAC
EP191985,TERRY,37,1985-09-24T18:00:00Z,Tropical depression,NA,29,-121.6,25,1985,EPAC
EP201985,VIVIAN,15,1985-09-18T06:00:00Z,Tropical depression,NA,13.3,-116.7,25,1985,EPAC
EP201985,VIVIAN,15,1985-09-18T12:00:00Z,Tropical depression,NA,13.8,-117.1,25,1985,EPAC
EP201985,VIVIAN,15,1985-09-18T18:00:00Z,Tropical depression,NA,14.3,-117.5,30,1985,EPAC
EP201985,VIVIAN,15,1985-09-19T00:00:00Z,Tropical depression,NA,14.6,-117.7,30,1985,EPAC
EP201985,VIVIAN,15,1985-09-19T06:00:00Z,Tropical depression,NA,14.8,-117.8,30,1985,EPAC
EP201985,VIVIAN,15,1985-09-19T12:00:00Z,Tropical depression,NA,14.9,-117.9,30,1985,EPAC
EP201985,VIVIAN,15,1985-09-19T18:00:00Z,Tropical depression,NA,15,-118,30,1985,EPAC
EP201985,VIVIAN,15,1985-09-20T00:00:00Z,Tropical storm,NA,15.2,-118.2,35,1985,EPAC
EP201985,VIVIAN,15,1985-09-20T06:00:00Z,Tropical storm,NA,15.2,-118.4,35,1985,EPAC
EP201985,VIVIAN,15,1985-09-20T12:00:00Z,Tropical storm,NA,15.1,-118.6,35,1985,EPAC
EP201985,VIVIAN,15,1985-09-20T18:00:00Z,Tropical storm,NA,15,-118.8,35,1985,EPAC
EP201985,VIVIAN,15,1985-09-21T00:00:00Z,Tropical storm,NA,14.8,-118.9,35,1985,EPAC
EP201985,VIVIAN,15,1985-09-21T06:00:00Z,Tropical storm,NA,14.6,-119,35,1985,EPAC
EP201985,VIVIAN,15,1985-09-21T12:00:00Z,Tropical depression,NA,14.4,-119,30,1985,EPAC
EP201985,VIVIAN,15,1985-09-21T18:00:00Z,Tropical depression,NA,14.2,-118.9,25,1985,EPAC
EP211985,WALDO,11,1985-10-07T00:00:00Z,Tropical depression,NA,15,-106.1,25,1985,EPAC
EP211985,WALDO,11,1985-10-07T06:00:00Z,Tropical depression,NA,15.8,-107.3,30,1985,EPAC
EP211985,WALDO,11,1985-10-07T12:00:00Z,Tropical storm,NA,16.8,-108.1,35,1985,EPAC
EP211985,WALDO,11,1985-10-07T18:00:00Z,Tropical storm,NA,17.6,-108.8,45,1985,EPAC
EP211985,WALDO,11,1985-10-08T00:00:00Z,Tropical storm,NA,18.5,-109.3,50,1985,EPAC
EP211985,WALDO,11,1985-10-08T06:00:00Z,Tropical storm,NA,19.5,-109.6,60,1985,EPAC
EP211985,WALDO,11,1985-10-08T12:00:00Z,Hurricane,NA,20.5,-109.7,65,1985,EPAC
EP211985,WALDO,11,1985-10-08T18:00:00Z,Hurricane,NA,21.2,-109.7,75,1985,EPAC
EP211985,WALDO,11,1985-10-09T00:00:00Z,Hurricane,NA,22.1,-109.3,80,1985,EPAC
EP211985,WALDO,11,1985-10-09T06:00:00Z,Hurricane,NA,23.1,-108.3,90,1985,EPAC
EP211985,WALDO,11,1985-10-09T12:00:00Z,NA,NA,24.5,-107.1,65,1985,EPAC
CP011985,NELE,27,1985-10-23T18:00:00Z,Tropical depression,NA,9.7,-159.5,30,1985,EPAC
CP011985,NELE,27,1985-10-24T00:00:00Z,Tropical storm,NA,10.2,-160.2,40,1985,EPAC
CP011985,NELE,27,1985-10-24T06:00:00Z,Tropical storm,NA,10.8,-160.9,40,1985,EPAC
CP011985,NELE,27,1985-10-24T12:00:00Z,Tropical storm,NA,11.3,-161.6,50,1985,EPAC
CP011985,NELE,27,1985-10-24T18:00:00Z,Tropical storm,NA,11.9,-162.3,50,1985,EPAC
CP011985,NELE,27,1985-10-25T00:00:00Z,Tropical storm,NA,12.5,-163,60,1985,EPAC
CP011985,NELE,27,1985-10-25T06:00:00Z,Tropical storm,NA,12.9,-163.4,60,1985,EPAC
CP011985,NELE,27,1985-10-25T12:00:00Z,Hurricane,NA,13.3,-163.6,65,1985,EPAC
CP011985,NELE,27,1985-10-25T18:00:00Z,Hurricane,NA,13.8,-163.9,75,1985,EPAC
CP011985,NELE,27,1985-10-26T00:00:00Z,Hurricane,NA,14.2,-164.2,80,1985,EPAC
CP011985,NELE,27,1985-10-26T06:00:00Z,Hurricane,NA,14.9,-164.2,80,1985,EPAC
CP011985,NELE,27,1985-10-26T12:00:00Z,Hurricane,NA,15.8,-164.2,80,1985,EPAC
CP011985,NELE,27,1985-10-26T18:00:00Z,Hurricane,NA,16.6,-164.3,75,1985,EPAC
CP011985,NELE,27,1985-10-27T00:00:00Z,Hurricane,NA,17.5,-164.3,75,1985,EPAC
CP011985,NELE,27,1985-10-27T06:00:00Z,Hurricane,NA,18.3,-164.5,75,1985,EPAC
CP011985,NELE,27,1985-10-27T12:00:00Z,Hurricane,NA,19.1,-165,70,1985,EPAC
CP011985,NELE,27,1985-10-27T18:00:00Z,Hurricane,NA,19.9,-165.6,70,1985,EPAC
CP011985,NELE,27,1985-10-28T00:00:00Z,Hurricane,NA,20.7,-166.3,70,1985,EPAC
CP011985,NELE,27,1985-10-28T06:00:00Z,Hurricane,NA,21.5,-166.8,70,1985,EPAC
CP011985,NELE,27,1985-10-28T12:00:00Z,Hurricane,NA,22.5,-167.3,70,1985,EPAC
CP011985,NELE,27,1985-10-28T18:00:00Z,Hurricane,NA,23.4,-167.7,70,1985,EPAC
CP011985,NELE,27,1985-10-29T00:00:00Z,Hurricane,NA,24.2,-168.3,70,1985,EPAC
CP011985,NELE,27,1985-10-29T06:00:00Z,Hurricane,NA,25.3,-168.9,70,1985,EPAC
CP011985,NELE,27,1985-10-29T12:00:00Z,Hurricane,NA,26.7,-169.3,70,1985,EPAC
CP011985,NELE,27,1985-10-29T18:00:00Z,Hurricane,NA,28.4,-169.6,70,1985,EPAC
CP011985,NELE,27,1985-10-30T00:00:00Z,Hurricane,NA,30,-169.7,70,1985,EPAC
CP011985,NELE,27,1985-10-30T06:00:00Z,Tropical storm,NA,31.8,-169.8,60,1985,EPAC
EP221985,XINA,45,1985-10-25T06:00:00Z,Tropical depression,NA,12,-111.5,25,1985,EPAC
EP221985,XINA,45,1985-10-25T12:00:00Z,Tropical depression,NA,11.8,-111.9,30,1985,EPAC
EP221985,XINA,45,1985-10-25T18:00:00Z,Tropical depression,NA,11.6,-112.4,30,1985,EPAC
EP221985,XINA,45,1985-10-26T00:00:00Z,Tropical depression,NA,11.5,-113.6,30,1985,EPAC
EP221985,XINA,45,1985-10-26T06:00:00Z,Tropical depression,NA,11.5,-114.7,30,1985,EPAC
EP221985,XINA,45,1985-10-26T12:00:00Z,Tropical depression,NA,11.4,-115.8,30,1985,EPAC
EP221985,XINA,45,1985-10-26T18:00:00Z,Tropical depression,NA,11.4,-116.9,30,1985,EPAC
EP221985,XINA,45,1985-10-27T00:00:00Z,Tropical depression,NA,11.3,-117.7,30,1985,EPAC
EP221985,XINA,45,1985-10-27T06:00:00Z,Tropical storm,NA,11.3,-118.5,35,1985,EPAC
EP221985,XINA,45,1985-10-27T12:00:00Z,Tropical storm,NA,11.6,-119,45,1985,EPAC
EP221985,XINA,45,1985-10-27T18:00:00Z,Tropical storm,NA,11.9,-119.4,45,1985,EPAC
EP221985,XINA,45,1985-10-28T00:00:00Z,Tropical storm,NA,12.3,-119.7,55,1985,EPAC
EP221985,XINA,45,1985-10-28T06:00:00Z,Tropical storm,NA,12.8,-119.9,60,1985,EPAC
EP221985,XINA,45,1985-10-28T12:00:00Z,Tropical storm,NA,13.2,-120.2,60,1985,EPAC
EP221985,XINA,45,1985-10-28T18:00:00Z,Hurricane,NA,13.7,-120.5,70,1985,EPAC
EP221985,XINA,45,1985-10-29T00:00:00Z,Hurricane,NA,14.3,-120.8,70,1985,EPAC
EP221985,XINA,45,1985-10-29T06:00:00Z,Hurricane,NA,15,-121.1,65,1985,EPAC
EP221985,XINA,45,1985-10-29T12:00:00Z,Hurricane,NA,15.7,-121.2,90,1985,EPAC
EP221985,XINA,45,1985-10-29T18:00:00Z,Hurricane,NA,16.5,-121.3,100,1985,EPAC
EP221985,XINA,45,1985-10-30T00:00:00Z,Hurricane,NA,17,-121.4,90,1985,EPAC
EP221985,XINA,45,1985-10-30T06:00:00Z,Hurricane,NA,17.6,-121,90,1985,EPAC
EP221985,XINA,45,1985-10-30T12:00:00Z,Hurricane,NA,17.7,-120.6,90,1985,EPAC
EP221985,XINA,45,1985-10-30T18:00:00Z,Hurricane,NA,17.7,-120,80,1985,EPAC
EP221985,XINA,45,1985-10-31T00:00:00Z,Hurricane,NA,17.7,-119.6,65,1985,EPAC
EP221985,XINA,45,1985-10-31T06:00:00Z,Hurricane,NA,17.4,-119.4,65,1985,EPAC
EP221985,XINA,45,1985-10-31T12:00:00Z,Hurricane,NA,17,-119.2,65,1985,EPAC
EP221985,XINA,45,1985-10-31T18:00:00Z,Tropical storm,NA,16.4,-119,45,1985,EPAC
EP221985,XINA,45,1985-11-01T00:00:00Z,Tropical storm,NA,15.8,-118.8,45,1985,EPAC
EP221985,XINA,45,1985-11-01T06:00:00Z,Tropical depression,NA,15,-118.6,30,1985,EPAC
EP221985,XINA,45,1985-11-01T12:00:00Z,Tropical depression,NA,14.5,-118.6,30,1985,EPAC
EP221985,XINA,45,1985-11-01T18:00:00Z,Tropical depression,NA,14,-118.6,30,1985,EPAC
EP221985,XINA,45,1985-11-02T00:00:00Z,Tropical depression,NA,13.5,-118.5,30,1985,EPAC
EP221985,XINA,45,1985-11-02T06:00:00Z,Tropical storm,NA,13.2,-118.4,35,1985,EPAC
EP221985,XINA,45,1985-11-02T12:00:00Z,Tropical depression,NA,12.9,-118.3,30,1985,EPAC
EP221985,XINA,45,1985-11-02T18:00:00Z,Tropical depression,NA,12.6,-118.1,25,1985,EPAC
EP221985,XINA,45,1985-11-03T00:00:00Z,Tropical depression,NA,12.3,-118,25,1985,EPAC
EP221985,XINA,45,1985-11-03T06:00:00Z,Tropical depression,NA,12.1,-117.9,25,1985,EPAC
EP221985,XINA,45,1985-11-03T12:00:00Z,Tropical depression,NA,11.7,-117.8,25,1985,EPAC
EP221985,XINA,45,1985-11-03T18:00:00Z,Tropical depression,NA,11.3,-117.8,25,1985,EPAC
EP221985,XINA,45,1985-11-04T00:00:00Z,Tropical depression,NA,10.9,-117.9,25,1985,EPAC
EP221985,XINA,45,1985-11-04T06:00:00Z,Tropical depression,NA,10.5,-118.2,25,1985,EPAC
EP221985,XINA,45,1985-11-04T12:00:00Z,Tropical depression,NA,10.2,-118.6,25,1985,EPAC
EP221985,XINA,45,1985-11-04T18:00:00Z,Tropical depression,NA,10.1,-119.1,25,1985,EPAC
EP221985,XINA,45,1985-11-05T00:00:00Z,Tropical depression,NA,10,-119.6,25,1985,EPAC
EP221985,XINA,45,1985-11-05T06:00:00Z,Tropical depression,NA,10,-120.2,25,1985,EPAC
EP011986,AGATHA,31,1986-05-22T00:00:00Z,Tropical depression,NA,12.6,-107.5,25,1986,EPAC
EP011986,AGATHA,31,1986-05-22T06:00:00Z,Tropical depression,NA,12.2,-107.4,25,1986,EPAC
EP011986,AGATHA,31,1986-05-22T12:00:00Z,Tropical depression,NA,11.8,-107.2,25,1986,EPAC
EP011986,AGATHA,31,1986-05-22T18:00:00Z,Tropical depression,NA,11.5,-106.8,25,1986,EPAC
EP011986,AGATHA,31,1986-05-23T00:00:00Z,Tropical depression,NA,11.3,-106.4,25,1986,EPAC
EP011986,AGATHA,31,1986-05-23T06:00:00Z,Tropical depression,NA,11,-106.1,25,1986,EPAC
EP011986,AGATHA,31,1986-05-23T12:00:00Z,Tropical depression,NA,10.7,-105.6,25,1986,EPAC
EP011986,AGATHA,31,1986-05-23T18:00:00Z,Tropical depression,NA,10.5,-105.2,30,1986,EPAC
EP011986,AGATHA,31,1986-05-24T00:00:00Z,Tropical depression,NA,10.3,-105.1,30,1986,EPAC
EP011986,AGATHA,31,1986-05-24T06:00:00Z,Tropical storm,NA,10.3,-105.4,35,1986,EPAC
EP011986,AGATHA,31,1986-05-24T12:00:00Z,Tropical storm,NA,10.7,-105,35,1986,EPAC
EP011986,AGATHA,31,1986-05-24T18:00:00Z,Tropical storm,NA,11.5,-104.8,40,1986,EPAC
EP011986,AGATHA,31,1986-05-25T00:00:00Z,Tropical storm,NA,12.4,-104.7,45,1986,EPAC
EP011986,AGATHA,31,1986-05-25T06:00:00Z,Tropical storm,NA,13.2,-104.5,45,1986,EPAC
EP011986,AGATHA,31,1986-05-25T12:00:00Z,Tropical storm,NA,14.1,-104.3,45,1986,EPAC
EP011986,AGATHA,31,1986-05-25T18:00:00Z,Tropical storm,NA,15,-104,50,1986,EPAC
EP011986,AGATHA,31,1986-05-26T00:00:00Z,Hurricane,NA,15.8,-103.6,65,1986,EPAC
EP011986,AGATHA,31,1986-05-26T06:00:00Z,Hurricane,NA,16.5,-103,65,1986,EPAC
EP011986,AGATHA,31,1986-05-26T12:00:00Z,Hurricane,NA,16.6,-102.2,65,1986,EPAC
EP011986,AGATHA,31,1986-05-26T18:00:00Z,Tropical storm,NA,16.3,-101.5,55,1986,EPAC
EP011986,AGATHA,31,1986-05-27T00:00:00Z,Tropical storm,NA,16,-100.8,50,1986,EPAC
EP011986,AGATHA,31,1986-05-27T06:00:00Z,Tropical storm,NA,15.8,-100,40,1986,EPAC
