storm.id,storm.name,n.obs,date.time,status,record.id,lat,long,wind,storm.year,basin,sst
EP191983,TICO,34,1983-10-19T00:00:00Z,Hurricane,NA,20.1,-109.5,115,1983,EPAC,27.18999939225614
EP191983,TICO,34,1983-10-19T06:00:00Z,Hurricane,NA,21.1,-108.3,110,1983,EPAC,28.249999368563294
EP191983,TICO,34,1983-10-19T12:00:00Z,Hurricane,NA,22.3,-107,110,1983,EPAC,27.80999937839806
EP191983,TICO,34,1983-10-19T18:00:00Z,NA,NA,23.5,-105.5,75,1983,EPAC,NA
EP201983,VELMA,7,1983-11-01T18:00:00Z,Tropical depression,NA,7.9,-100.9,30,1983,EPAC,27.25999939069152
EP201983,VELMA,7,1983-11-02T00:00:00Z,Tropical storm,NA,7.9,-101.6,35,1983,EPAC,26.049999417737126
EP201983,VELMA,7,1983-11-02T06:00:00Z,Tropical storm,NA,8,-102.2,35,1983,EPAC,26.129999415948987
EP201983,VELMA,7,1983-11-02T12:00:00Z,Tropical storm,NA,8,-103.1,35,1983,EPAC,26.519999407231808
EP201983,VELMA,7,1983-11-02T18:00:00Z,Tropical depression,NA,8.2,-103.8,25,1983,EPAC,26.67999940365553
EP201983,VELMA,7,1983-11-03T00:00:00Z,Tropical depression,NA,8.3,-104.4,25,1983,EPAC,26.75999940186739
EP201983,VELMA,7,1983-11-03T06:00:00Z,Tropical depression,NA,8.5,-105,20,1983,EPAC,26.83999940007925
EP211983,WINNIE,13,1983-12-04T12:00:00Z,Tropical depression,NA,12.9,-102.9,30,1983,EPAC,28.30999936722219
EP211983,WINNIE,13,1983-12-04T18:00:00Z,Tropical depression,NA,13.9,-103.9,30,1983,EPAC,28.72999935783446
EP211983,WINNIE,13,1983-12-05T00:00:00Z,Tropical storm,NA,14.5,-104.3,35,1983,EPAC,28.609999360516667
EP211983,WINNIE,13,1983-12-05T06:00:00Z,Tropical storm,NA,15.3,-104.4,35,1983,EPAC,29.499999340623617
EP211983,WINNIE,13,1983-12-05T12:00:00Z,Tropical storm,NA,16.1,-104.2,35,1983,EPAC,29.0499993506819
EP211983,WINNIE,13,1983-12-05T18:00:00Z,Tropical storm,NA,16.6,-104.1,60,1983,EPAC,28.949999352917075
EP211983,WINNIE,13,1983-12-06T00:00:00Z,Hurricane,NA,17,-104.1,70,1983,EPAC,28.859999354928732
EP211983,WINNIE,13,1983-12-06T06:00:00Z,Hurricane,NA,17,-104.1,80,1983,EPAC,28.859999354928732
EP211983,WINNIE,13,1983-12-06T12:00:00Z,Hurricane,NA,17,-104.1,80,1983,EPAC,28.859999354928732
EP211983,WINNIE,13,1983-12-06T18:00:00Z,Hurricane,NA,17,-104.1,75,1983,EPAC,28.859999354928732
EP211983,WINNIE,13,1983-12-07T00:00:00Z,Tropical storm,NA,17,-104.1,55,1983,EPAC,28.859999354928732
EP211983,WINNIE,13,1983-12-07T06:00:00Z,Tropical storm,NA,17,-104.1,35,1983,EPAC,28.859999354928732
EP211983,WINNIE,13,1983-12-07T12:00:00Z,Tropical depression,NA,17,-104.1,25,1983,EPAC,28.859999354928732
EP011984,ALMA,17,1984-05-17T18:00:00Z,Tropical depression,NA,9,-99.8,30,1984,EPAC,28.869999354705215
EP011984,ALMA,17,1984-05-18T00:00:00Z,Tropical depression,NA,9,-101.3,30,1984,EPAC,29.259999345988035
EP011984,ALMA,17,1984-05-18T06:00:00Z,Tropical depression,NA,9.1,-102.8,30,1984,EPAC,29.15999934822321
EP011984,ALMA,17,1984-05-18T12:00:00Z,Tropical depression,NA,9.2,-104.3,30,1984,EPAC,28.829999355599284
EP011984,ALMA,17,1984-05-18T18:00:00Z,Tropical storm,NA,9.3,-105.8,40,1984,EPAC,28.359999366104603
EP011984,ALMA,17,1984-05-19T00:00:00Z,Tropical storm,NA,9.5,-107.4,45,1984,EPAC,28.129999371245503
EP011984,ALMA,17,1984-05-19T06:00:00Z,Tropical storm,NA,9.5,-109,45,1984,EPAC,29.03999935090542
EP011984,ALMA,17,1984-05-19T12:00:00Z,Tropical storm,NA,9.5,-110.5,50,1984,EPAC,28.409999364987016
EP011984,ALMA,17,1984-05-19T18:00:00Z,Tropical storm,NA,9.5,-112,50,1984,EPAC,28.379999365657568
EP011984,ALMA,17,1984-05-20T00:00:00Z,Tropical storm,NA,9.5,-113.6,45,1984,EPAC,29.309999344870448
EP011984,ALMA,17,1984-05-20T06:00:00Z,Tropical storm,NA,9.5,-115.1,50,1984,EPAC,28.409999364987016
EP011984,ALMA,17,1984-05-20T12:00:00Z,Tropical storm,NA,9.5,-116.4,50,1984,EPAC,26.469999408349395
EP011984,ALMA,17,1984-05-20T18:00:00Z,Tropical storm,NA,9.5,-117.6,45,1984,EPAC,27.439999386668205
EP011984,ALMA,17,1984-05-21T00:00:00Z,Tropical storm,NA,9.5,-118.7,40,1984,EPAC,28.369999365881085
EP011984,ALMA,17,1984-05-21T06:00:00Z,Tropical storm,NA,9.5,-119.6,40,1984,EPAC,27.709999380633235
EP011984,ALMA,17,1984-05-21T12:00:00Z,Tropical storm,NA,9.5,-120.5,40,1984,EPAC,27.659999381750822
EP011984,ALMA,17,1984-05-21T18:00:00Z,Tropical depression,NA,9.6,-121.3,30,1984,EPAC,28.009999373927712
EP021984,BORIS,82,1984-05-28T18:00:00Z,Tropical depression,NA,11.6,-94,30,1984,EPAC,27.7299993801862
EP021984,BORIS,82,1984-05-29T00:00:00Z,Tropical storm,NA,11.7,-94.6,35,1984,EPAC,28.299999367445707
EP021984,BORIS,82,1984-05-29T06:00:00Z,Tropical storm,NA,12,-95,35,1984,EPAC,28.799999356269836
EP021984,BORIS,82,1984-05-29T12:00:00Z,Tropical storm,NA,12.3,-95.3,40,1984,EPAC,28.96999935247004
EP021984,BORIS,82,1984-05-29T18:00:00Z,Tropical storm,NA,12.7,-95.8,50,1984,EPAC,28.789999356493354
EP021984,BORIS,82,1984-05-30T00:00:00Z,Tropical storm,NA,13,-96.2,60,1984,EPAC,28.599999360740185
EP021984,BORIS,82,1984-05-30T06:00:00Z,Tropical storm,NA,13.2,-96.6,60,1984,EPAC,28.289999367669225
EP021984,BORIS,82,1984-05-30T12:00:00Z,Hurricane,NA,13.4,-97.1,65,1984,EPAC,28.549999361857772
EP021984,BORIS,82,1984-05-30T18:00:00Z,Tropical storm,NA,13.5,-97.6,55,1984,EPAC,29.179999347776175
EP021984,BORIS,82,1984-05-31T00:00:00Z,Tropical storm,NA,13.5,-98.1,50,1984,EPAC,29.609999338164926
EP021984,BORIS,82,1984-05-31T06:00:00Z,Tropical storm,NA,13.6,-98.3,50,1984,EPAC,29.89999933168292
EP021984,BORIS,82,1984-05-31T12:00:00Z,Tropical storm,NA,13.6,-98.5,45,1984,EPAC,29.77999933436513
EP021984,BORIS,82,1984-05-31T18:00:00Z,Tropical storm,NA,13.6,-98.8,40,1984,EPAC,29.54999933950603
EP021984,BORIS,82,1984-06-01T00:00:00Z,Tropical storm,NA,13.7,-99,40,1984,EPAC,29.289999345317483
EP021984,BORIS,82,1984-06-01T06:00:00Z,Tropical storm,NA,13.5,-99.1,35,1984,EPAC,29.069999350234866
EP021984,BORIS,82,1984-06-01T12:00:00Z,Tropical storm,NA,13.4,-99.2,35,1984,EPAC,29.069999350234866
EP021984,BORIS,82,1984-06-01T18:00:00Z,Tropical depression,NA,13.2,-99.3,30,1984,EPAC,28.57999936118722
EP021984,BORIS,82,1984-06-02T00:00:00Z,Tropical depression,NA,12.9,-99.3,30,1984,EPAC,28.519999362528324
EP021984,BORIS,82,1984-06-02T06:00:00Z,Tropical depression,NA,12.6,-99.2,25,1984,EPAC,28.749999357387424
EP021984,BORIS,82,1984-06-02T12:00:00Z,Tropical depression,NA,12.3,-99.1,25,1984,EPAC,28.76999935694039
EP021984,BORIS,82,1984-06-02T18:00:00Z,Tropical depression,NA,12.1,-99.1,25,1984,EPAC,28.829999355599284
EP021984,BORIS,82,1984-06-03T00:00:00Z,Tropical depression,NA,11.8,-99.2,30,1984,EPAC,28.599999360740185
EP021984,BORIS,82,1984-06-03T06:00:00Z,Tropical depression,NA,11.7,-99.3,30,1984,EPAC,28.629999360069633
EP021984,BORIS,82,1984-06-03T12:00:00Z,Tropical depression,NA,11.5,-99.5,30,1984,EPAC,28.749999357387424
EP021984,BORIS,82,1984-06-03T18:00:00Z,Tropical depression,NA,11.3,-99.7,25,1984,EPAC,28.749999357387424
EP021984,BORIS,82,1984-06-04T00:00:00Z,Tropical depression,NA,11.2,-99.9,25,1984,EPAC,28.45999936386943
EP021984,BORIS,82,1984-06-04T06:00:00Z,Tropical depression,NA,11.4,-100.1,25,1984,EPAC,28.249999368563294
EP021984,BORIS,82,1984-06-04T12:00:00Z,Tropical depression,NA,11.8,-100.1,25,1984,EPAC,28.1899993699044
EP021984,BORIS,82,1984-06-04T18:00:00Z,Tropical depression,NA,12.3,-100,25,1984,EPAC,28.53999936208129
EP021984,BORIS,82,1984-06-05T00:00:00Z,Tropical depression,NA,12.9,-99.7,30,1984,EPAC,28.789999356493354
EP021984,BORIS,82,1984-06-05T06:00:00Z,Tropical depression,NA,13.6,-99.4,30,1984,EPAC,28.239999368786812
EP021984,BORIS,82,1984-06-05T12:00:00Z,Tropical depression,NA,14.4,-99.8,30,1984,EPAC,28.979999352246523
EP021984,BORIS,82,1984-06-05T18:00:00Z,Tropical depression,NA,14.6,-100.4,30,1984,EPAC,29.499999340623617
EP021984,BORIS,82,1984-06-06T00:00:00Z,Tropical depression,NA,14.7,-101,25,1984,EPAC,28.4199993647635
EP021984,BORIS,82,1984-06-06T06:00:00Z,Tropical depression,NA,14.8,-101.6,25,1984,EPAC,28.409999364987016
EP021984,BORIS,82,1984-06-06T12:00:00Z,Tropical depression,NA,14.5,-101.9,20,1984,EPAC,28.50999936275184
EP021984,BORIS,82,1984-06-06T18:00:00Z,Tropical depression,NA,14.5,-102.2,20,1984,EPAC,28.489999363198876
EP021984,BORIS,82,1984-06-07T00:00:00Z,Tropical depression,NA,14.5,-102.5,20,1984,EPAC,28.61999936029315
EP021984,BORIS,82,1984-06-07T06:00:00Z,Tropical depression,NA,14.4,-102.8,20,1984,EPAC,28.839999355375767
EP021984,BORIS,82,1984-06-07T12:00:00Z,Tropical depression,NA,14.4,-103.1,20,1984,EPAC,29.0499993506819
EP021984,BORIS,82,1984-06-07T18:00:00Z,Tropical depression,NA,14.4,-103.4,20,1984,EPAC,29.179999347776175
EP021984,BORIS,82,1984-06-08T00:00:00Z,Tropical depression,NA,14.4,-103.7,20,1984,EPAC,28.839999355375767
EP021984,BORIS,82,1984-06-08T06:00:00Z,Tropical depression,NA,14.4,-104,20,1984,EPAC,28.709999358281493
EP021984,BORIS,82,1984-06-08T12:00:00Z,Tropical depression,NA,14.3,-104.3,20,1984,EPAC,28.519999362528324
EP021984,BORIS,82,1984-06-08T18:00:00Z,Tropical depression,NA,14.3,-104.6,20,1984,EPAC,28.30999936722219
EP021984,BORIS,82,1984-06-09T00:00:00Z,Tropical depression,NA,14.3,-104.9,20,1984,EPAC,27.929999375715852
EP021984,BORIS,82,1984-06-09T06:00:00Z,Tropical depression,NA,14.3,-105.2,20,1984,EPAC,27.99999937415123
EP021984,BORIS,82,1984-06-09T12:00:00Z,Tropical depression,NA,14.3,-105.5,20,1984,EPAC,28.1899993699044
EP021984,BORIS,82,1984-06-09T18:00:00Z,Tropical depression,NA,14.2,-105.8,20,1984,EPAC,28.299999367445707
EP021984,BORIS,82,1984-06-10T00:00:00Z,Tropical depression,NA,14.2,-106.1,20,1984,EPAC,28.129999371245503
EP021984,BORIS,82,1984-06-10T06:00:00Z,Tropical depression,NA,14.2,-106.4,20,1984,EPAC,28.089999372139573
EP021984,BORIS,82,1984-06-10T12:00:00Z,Tropical depression,NA,14.2,-106.7,20,1984,EPAC,27.699999380856752
EP021984,BORIS,82,1984-06-10T18:00:00Z,Tropical depression,NA,14.2,-107,20,1984,EPAC,26.739999402314425
EP021984,BORIS,82,1984-06-11T00:00:00Z,Tropical depression,NA,14.1,-107.3,20,1984,EPAC,26.789999401196837
EP021984,BORIS,82,1984-06-11T06:00:00Z,Tropical depression,NA,14.1,-107.6,20,1984,EPAC,26.729999402537942
EP021984,BORIS,82,1984-06-11T12:00:00Z,Tropical depression,NA,14.1,-107.9,20,1984,EPAC,26.79999940097332
EP021984,BORIS,82,1984-06-11T18:00:00Z,Tropical depression,NA,14.1,-108.2,20,1984,EPAC,26.91999939829111
EP021984,BORIS,82,1984-06-12T00:00:00Z,Tropical depression,NA,14.1,-108.5,20,1984,EPAC,27.169999392703176
EP021984,BORIS,82,1984-06-12T06:00:00Z,Tropical depression,NA,14,-108.8,20,1984,EPAC,27.30999938957393
EP021984,BORIS,82,1984-06-12T12:00:00Z,Tropical depression,NA,14,-109.1,20,1984,EPAC,27.329999389126897
EP021984,BORIS,82,1984-06-12T18:00:00Z,Tropical depression,NA,14.1,-109.9,30,1984,EPAC,27.14999939315021
EP021984,BORIS,82,1984-06-13T00:00:00Z,Tropical depression,NA,14.1,-110.1,30,1984,EPAC,27.469999385997653
EP021984,BORIS,82,1984-06-13T06:00:00Z,Tropical depression,NA,14,-110.4,30,1984,EPAC,27.629999382421374
EP021984,BORIS,82,1984-06-13T12:00:00Z,Tropical depression,NA,14,-110.7,30,1984,EPAC,27.679999381303787
EP021984,BORIS,82,1984-06-13T18:00:00Z,Tropical storm,NA,14.1,-110.9,40,1984,EPAC,27.599999383091927
EP021984,BORIS,82,1984-06-14T00:00:00Z,Tropical storm,NA,14.3,-111.2,50,1984,EPAC,27.64999938197434
EP021984,BORIS,82,1984-06-14T06:00:00Z,Tropical storm,NA,14.5,-111.6,50,1984,EPAC,27.759999379515648
EP021984,BORIS,82,1984-06-14T12:00:00Z,Tropical storm,NA,14.8,-112.2,50,1984,EPAC,27.779999379068613
EP021984,BORIS,82,1984-06-14T18:00:00Z,Tropical storm,NA,15.6,-112.6,45,1984,EPAC,27.799999378621578
EP021984,BORIS,82,1984-06-15T00:00:00Z,Tropical storm,NA,16.3,-112.9,40,1984,EPAC,24.459999453276396
EP021984,BORIS,82,1984-06-15T06:00:00Z,Tropical storm,NA,17,-113.1,40,1984,EPAC,24.27999945729971
EP021984,BORIS,82,1984-06-15T12:00:00Z,Tropical storm,NA,17.7,-113.3,40,1984,EPAC,24.50999945215881
EP021984,BORIS,82,1984-06-15T18:00:00Z,Tropical storm,NA,18.4,-113.6,35,1984,EPAC,25.24999943561852
EP021984,BORIS,82,1984-06-16T00:00:00Z,Tropical storm,NA,18.9,-113.7,35,1984,EPAC,24.35999945551157
EP021984,BORIS,82,1984-06-16T06:00:00Z,Tropical storm,NA,19.3,-113.7,35,1984,EPAC,24.299999456852674
EP021984,BORIS,82,1984-06-16T12:00:00Z,Tropical storm,NA,19.5,-113.8,35,1984,EPAC,24.1699994597584
EP021984,BORIS,82,1984-06-16T18:00:00Z,Tropical storm,NA,19.7,-113.9,40,1984,EPAC,24.23999945819378
EP021984,BORIS,82,1984-06-17T00:00:00Z,Tropical storm,NA,19.9,-114,40,1984,EPAC,23.73999946936965
EP021984,BORIS,82,1984-06-17T06:00:00Z,Tropical storm,NA,20.1,-114.3,35,1984,EPAC,23.609999472275376
EP021984,BORIS,82,1984-06-17T12:00:00Z,Tropical depression,NA,20.2,-114.6,30,1984,EPAC,23.46999947540462
EP021984,BORIS,82,1984-06-17T18:00:00Z,Tropical depression,NA,20.3,-115,25,1984,EPAC,23.519999474287033
EP021984,BORIS,82,1984-06-18T00:00:00Z,Tropical depression,NA,20.3,-115.4,25,1984,EPAC,23.809999467805028
EP031984,CRISTINA,36,1984-06-17T06:00:00Z,Tropical depression,NA,14,-103.3,30,1984,EPAC,28.409999364987016
EP031984,CRISTINA,36,1984-06-17T12:00:00Z,Tropical storm,NA,14,-103.6,35,1984,EPAC,28.529999362304807
EP031984,CRISTINA,36,1984-06-17T18:00:00Z,Tropical storm,NA,14,-104.1,35,1984,EPAC,28.409999364987016
EP031984,CRISTINA,36,1984-06-18T00:00:00Z,Tropical storm,NA,14,-104.6,35,1984,EPAC,28.029999373480678
EP031984,CRISTINA,36,1984-06-18T06:00:00Z,Tropical storm,NA,14,-105.3,35,1984,EPAC,27.469999385997653
EP031984,CRISTINA,36,1984-06-18T12:00:00Z,Tropical storm,NA,14,-105.9,45,1984,EPAC,27.159999392926693
EP031984,CRISTINA,36,1984-06-18T18:00:00Z,Tropical storm,NA,14,-106.5,55,1984,EPAC,26.83999940007925
EP031984,CRISTINA,36,1984-06-19T00:00:00Z,Tropical storm,NA,14.1,-106.9,60,1984,EPAC,26.68999940343201
EP031984,CRISTINA,36,1984-06-19T06:00:00Z,Tropical storm,NA,14.2,-107.3,60,1984,EPAC,26.889999398961663
EP031984,CRISTINA,36,1984-06-19T12:00:00Z,Tropical storm,NA,14.3,-107.7,60,1984,EPAC,27.61999938264489
EP031984,CRISTINA,36,1984-06-19T18:00:00Z,Hurricane,NA,14.4,-108.2,70,1984,EPAC,28.489999363198876
EP031984,CRISTINA,36,1984-06-20T00:00:00Z,Hurricane,NA,14.7,-108.7,80,1984,EPAC,28.49999936297536
EP031984,CRISTINA,36,1984-06-20T06:00:00Z,Hurricane,NA,14.8,-109.4,85,1984,EPAC,27.599999383091927
EP031984,CRISTINA,36,1984-06-20T12:00:00Z,Hurricane,NA,14.8,-110.2,90,1984,EPAC,26.579999405890703
EP031984,CRISTINA,36,1984-06-20T18:00:00Z,Hurricane,NA,14.6,-111,90,1984,EPAC,26.429999409243464
EP031984,CRISTINA,36,1984-06-21T00:00:00Z,Hurricane,NA,14.5,-111.8,75,1984,EPAC,26.36999941058457
EP031984,CRISTINA,36,1984-06-21T06:00:00Z,Hurricane,NA,14.6,-111.9,70,1984,EPAC,26.359999410808086
EP031984,CRISTINA,36,1984-06-21T12:00:00Z,Hurricane,NA,14.8,-112,65,1984,EPAC,26.71999940276146
EP031984,CRISTINA,36,1984-06-21T18:00:00Z,Tropical storm,NA,15.1,-112.1,60,1984,EPAC,26.539999406784773
EP031984,CRISTINA,36,1984-06-22T00:00:00Z,Tropical storm,NA,15.5,-112.5,60,1984,EPAC,26.559999406337738
EP031984,CRISTINA,36,1984-06-22T06:00:00Z,Tropical storm,NA,16,-112.9,60,1984,EPAC,25.01999944075942
EP031984,CRISTINA,36,1984-06-22T12:00:00Z,Tropical storm,NA,16.4,-113.3,55,1984,EPAC,23.999999463558197
EP031984,CRISTINA,36,1984-06-22T18:00:00Z,Tropical storm,NA,16.9,-113.8,55,1984,EPAC,24.409999454393983
EP031984,CRISTINA,36,1984-06-23T00:00:00Z,Tropical storm,NA,17.3,-114.2,60,1984,EPAC,24.649999449029565
EP031984,CRISTINA,36,1984-06-23T06:00:00Z,Tropical storm,NA,17.8,-114.7,55,1984,EPAC,24.969999441877007
EP031984,CRISTINA,36,1984-06-23T12:00:00Z,Tropical storm,NA,18.3,-115.2,50,1984,EPAC,25.239999435842037
EP031984,CRISTINA,36,1984-06-23T18:00:00Z,Tropical storm,NA,18.8,-115.6,60,1984,EPAC,24.799999445676804
EP031984,CRISTINA,36,1984-06-24T00:00:00Z,Hurricane,NA,19.4,-116.2,75,1984,EPAC,25.069999439641833
EP031984,CRISTINA,36,1984-06-24T06:00:00Z,Hurricane,NA,19.8,-116.8,75,1984,EPAC,24.04999946244061
EP031984,CRISTINA,36,1984-06-24T12:00:00Z,Hurricane,NA,20,-117.6,70,1984,EPAC,23.209999481216073
EP031984,CRISTINA,36,1984-06-24T18:00:00Z,Tropical storm,NA,20.1,-118.3,60,1984,EPAC,21.68999951519072
EP031984,CRISTINA,36,1984-06-25T00:00:00Z,Tropical storm,NA,20.2,-119.1,60,1984,EPAC,22.669999493286014
EP031984,CRISTINA,36,1984-06-25T06:00:00Z,Tropical storm,NA,20.2,-120.1,50,1984,EPAC,22.439999498426914
EP031984,CRISTINA,36,1984-06-25T12:00:00Z,Tropical storm,NA,20.5,-121,45,1984,EPAC,21.779999513179064
EP031984,CRISTINA,36,1984-06-25T18:00:00Z,Tropical depression,NA,21,-121.9,30,1984,EPAC,22.65999949350953
EP031984,CRISTINA,36,1984-06-26T00:00:00Z,Tropical depression,NA,21.5,-122.6,30,1984,EPAC,20.67999953776598
EP041984,DOUGLAS,48,1984-06-25T00:00:00Z,Tropical depression,NA,10.3,-106.5,25,1984,EPAC,28.709999358281493
EP041984,DOUGLAS,48,1984-06-25T06:00:00Z,Tropical depression,NA,10.3,-107.4,25,1984,EPAC,28.249999368563294
EP041984,DOUGLAS,48,1984-06-25T12:00:00Z,Tropical depression,NA,10.4,-108.3,25,1984,EPAC,28.049999373033643
EP041984,DOUGLAS,48,1984-06-25T18:00:00Z,Tropical storm,NA,10.4,-109.3,35,1984,EPAC,28.289999367669225
EP041984,DOUGLAS,48,1984-06-26T00:00:00Z,Tropical storm,NA,10.5,-110.4,35,1984,EPAC,27.52999938465655
EP041984,DOUGLAS,48,1984-06-26T06:00:00Z,Tropical storm,NA,10.6,-111.5,40,1984,EPAC,27.68999938108027
EP041984,DOUGLAS,48,1984-06-26T12:00:00Z,Tropical storm,NA,10.9,-112.5,45,1984,EPAC,28.529999362304807
EP041984,DOUGLAS,48,1984-06-26T18:00:00Z,Tropical storm,NA,11.3,-113.5,45,1984,EPAC,28.629999360069633
EP041984,DOUGLAS,48,1984-06-27T00:00:00Z,Tropical storm,NA,11.9,-114.3,50,1984,EPAC,29.299999345093966
EP041984,DOUGLAS,48,1984-06-27T06:00:00Z,Tropical storm,NA,12.4,-115.3,55,1984,EPAC,29.249999346211553
EP041984,DOUGLAS,48,1984-06-27T12:00:00Z,Tropical storm,NA,12.6,-116.1,60,1984,EPAC,29.35999934375286
EP041984,DOUGLAS,48,1984-06-27T18:00:00Z,Hurricane,NA,12.7,-117,65,1984,EPAC,28.96999935247004
EP041984,DOUGLAS,48,1984-06-28T00:00:00Z,Hurricane,NA,12.8,-117.9,75,1984,EPAC,26.809999400749803
EP041984,DOUGLAS,48,1984-06-28T06:00:00Z,Hurricane,NA,13,-118.9,90,1984,EPAC,26.659999404102564
EP041984,DOUGLAS,48,1984-06-28T12:00:00Z,Hurricane,NA,13.2,-119.8,115,1984,EPAC,26.98999939672649
EP041984,DOUGLAS,48,1984-06-28T18:00:00Z,Hurricane,NA,13.4,-120.7,120,1984,EPAC,26.969999397173524
EP041984,DOUGLAS,48,1984-06-29T00:00:00Z,Hurricane,NA,13.8,-121.8,125,1984,EPAC,27.739999379962683
EP041984,DOUGLAS,48,1984-06-29T06:00:00Z,Hurricane,NA,14,-122.8,120,1984,EPAC,28.029999373480678
EP041984,DOUGLAS,48,1984-06-29T12:00:00Z,Hurricane,NA,14.3,-123.9,115,1984,EPAC,26.64999940432608
EP041984,DOUGLAS,48,1984-06-29T18:00:00Z,Hurricane,NA,14.6,-125,115,1984,EPAC,24.999999441206455
EP041984,DOUGLAS,48,1984-06-30T00:00:00Z,Hurricane,NA,14.9,-126.1,115,1984,EPAC,24.609999449923635
EP041984,DOUGLAS,48,1984-06-30T06:00:00Z,Hurricane,NA,15.1,-127.2,115,1984,EPAC,26.549999406561255
EP041984,DOUGLAS,48,1984-06-30T12:00:00Z,Hurricane,NA,15.3,-128.1,105,1984,EPAC,26.21999941393733
EP041984,DOUGLAS,48,1984-06-30T18:00:00Z,Hurricane,NA,15.6,-128.8,100,1984,EPAC,25.629999427124858
EP041984,DOUGLAS,48,1984-07-01T00:00:00Z,Hurricane,NA,15.9,-129.6,95,1984,EPAC,26.129999415948987
EP041984,DOUGLAS,48,1984-07-01T06:00:00Z,Hurricane,NA,16.3,-130.2,95,1984,EPAC,25.86999942176044
EP041984,DOUGLAS,48,1984-07-01T12:00:00Z,Hurricane,NA,16.7,-130.8,90,1984,EPAC,26.13999941572547
EP041984,DOUGLAS,48,1984-07-01T18:00:00Z,Hurricane,NA,17.1,-131.5,75,1984,EPAC,24.659999448806047
EP041984,DOUGLAS,48,1984-07-02T00:00:00Z,Hurricane,NA,17.4,-132.2,65,1984,EPAC,23.669999470934272
EP041984,DOUGLAS,48,1984-07-02T06:00:00Z,Hurricane,NA,17.7,-133.3,65,1984,EPAC,23.809999467805028
EP041984,DOUGLAS,48,1984-07-02T12:00:00Z,Tropical storm,NA,17.7,-134.4,55,1984,EPAC,23.62999947182834
EP041984,DOUGLAS,48,1984-07-02T18:00:00Z,Tropical storm,NA,17.8,-135.4,45,1984,EPAC,22.879999488592148
EP041984,DOUGLAS,48,1984-07-03T00:00:00Z,Tropical storm,NA,17.8,-136.5,35,1984,EPAC,24.15999945998192
EP041984,DOUGLAS,48,1984-07-03T06:00:00Z,Tropical depression,NA,17.8,-137.6,30,1984,EPAC,25.259999435395002
EP041984,DOUGLAS,48,1984-07-03T12:00:00Z,Tropical depression,NA,17.9,-138.8,30,1984,EPAC,24.079999461770058
EP041984,DOUGLAS,48,1984-07-03T18:00:00Z,Tropical depression,NA,18.1,-140,30,1984,EPAC,23.409999476745725
EP041984,DOUGLAS,48,1984-07-04T00:00:00Z,Tropical depression,NA,18.3,-141.3,30,1984,EPAC,23.599999472498894
EP041984,DOUGLAS,48,1984-07-04T06:00:00Z,Tropical depression,NA,18.5,-142.4,25,1984,EPAC,23.339999478310347
EP041984,DOUGLAS,48,1984-07-04T12:00:00Z,Tropical depression,NA,18.9,-143.5,25,1984,EPAC,23.869999466463923
EP041984,DOUGLAS,48,1984-07-04T18:00:00Z,Tropical depression,NA,19.2,-144.7,25,1984,EPAC,23.909999465569854
EP041984,DOUGLAS,48,1984-07-05T00:00:00Z,Tropical depression,NA,19.6,-145.9,25,1984,EPAC,24.82999944500625
EP041984,DOUGLAS,48,1984-07-05T06:00:00Z,Tropical depression,NA,19.8,-146.5,25,1984,EPAC,24.699999447911978
EP041984,DOUGLAS,48,1984-07-05T12:00:00Z,Tropical depression,NA,20,-147,25,1984,EPAC,24.389999454841018
EP041984,DOUGLAS,48,1984-07-05T18:00:00Z,Tropical depression,NA,20.2,-147.5,25,1984,EPAC,24.069999461993575
EP041984,DOUGLAS,48,1984-07-06T00:00:00Z,Tropical depression,NA,20.4,-148,25,1984,EPAC,23.89999946579337
EP041984,DOUGLAS,48,1984-07-06T06:00:00Z,Tropical depression,NA,20.5,-148.3,25,1984,EPAC,23.89999946579337
EP041984,DOUGLAS,48,1984-07-06T12:00:00Z,Tropical depression,NA,20.6,-148.5,25,1984,EPAC,23.919999465346336
EP041984,DOUGLAS,48,1984-07-06T18:00:00Z,Tropical depression,NA,20.7,-148.7,25,1984,EPAC,23.919999465346336
EP051984,ELIDA,44,1984-06-28T00:00:00Z,Tropical depression,NA,10.1,-101.8,25,1984,EPAC,28.15999937057495
EP051984,ELIDA,44,1984-06-28T06:00:00Z,Tropical depression,NA,10.2,-102.6,25,1984,EPAC,27.969999374821782
EP051984,ELIDA,44,1984-06-28T12:00:00Z,Tropical depression,NA,10.4,-103.3,25,1984,EPAC,27.88999937660992
EP051984,ELIDA,44,1984-06-28T18:00:00Z,Tropical depression,NA,10.5,-104,25,1984,EPAC,27.679999381303787
EP051984,ELIDA,44,1984-06-29T00:00:00Z,Tropical depression,NA,10.9,-104.8,30,1984,EPAC,27.119999393820763
EP051984,ELIDA,44,1984-06-29T06:00:00Z,Tropical depression,NA,11.7,-105.6,30,1984,EPAC,28.059999372810125
EP051984,ELIDA,44,1984-06-29T12:00:00Z,Tropical storm,NA,12.5,-106.3,35,1984,EPAC,27.329999389126897
EP051984,ELIDA,44,1984-06-29T18:00:00Z,Tropical storm,NA,13.2,-107,45,1984,EPAC,25.969999419525266
EP051984,ELIDA,44,1984-06-30T00:00:00Z,Tropical storm,NA,13.9,-107.6,60,1984,EPAC,27.829999377951026
