storm.id,storm.name,n.obs,date.time,status,record.id,lat,long,wind,storm.year,basin
EP061998,ESTELLE,41,1998-08-05T12:00:00Z,Tropical depression,NA,19.4,-133.3,30,1998,EPAC
EP061998,ESTELLE,41,1998-08-05T18:00:00Z,Tropical depression,NA,19.6,-134.6,30,1998,EPAC
EP061998,ESTELLE,41,1998-08-06T00:00:00Z,Tropical depression,NA,19.8,-136.1,30,1998,EPAC
EP061998,ESTELLE,41,1998-08-06T06:00:00Z,Tropical depression,NA,20.1,-137.5,30,1998,EPAC
EP061998,ESTELLE,41,1998-08-06T12:00:00Z,Tropical depression,NA,20.4,-139,30,1998,EPAC
EP071998,FRANK,15,1998-08-06T12:00:00Z,Tropical depression,NA,16.7,-111.5,30,1998,EPAC
EP061998,ESTELLE,41,1998-08-06T18:00:00Z,Tropical depression,NA,20.6,-140.3,30,1998,EPAC
EP071998,FRANK,15,1998-08-06T18:00:00Z,Tropical depression,NA,17.4,-112,30,1998,EPAC
EP061998,ESTELLE,41,1998-08-07T00:00:00Z,Tropical depression,NA,20.8,-141.7,30,1998,EPAC
EP071998,FRANK,15,1998-08-07T00:00:00Z,Tropical depression,NA,18.1,-112.1,30,1998,EPAC
EP061998,ESTELLE,41,1998-08-07T06:00:00Z,Tropical depression,NA,21,-142.9,30,1998,EPAC
EP071998,FRANK,15,1998-08-07T06:00:00Z,Tropical depression,NA,18.7,-112.2,30,1998,EPAC
EP061998,ESTELLE,41,1998-08-07T12:00:00Z,Tropical depression,NA,21.3,-144,25,1998,EPAC
EP071998,FRANK,15,1998-08-07T12:00:00Z,Tropical depression,NA,19.5,-112.2,30,1998,EPAC
EP061998,ESTELLE,41,1998-08-07T18:00:00Z,Tropical depression,NA,21.6,-144.9,25,1998,EPAC
EP071998,FRANK,15,1998-08-07T18:00:00Z,Tropical depression,NA,20.3,-112.1,30,1998,EPAC
EP061998,ESTELLE,41,1998-08-08T00:00:00Z,Tropical depression,NA,21.9,-145.7,25,1998,EPAC
EP071998,FRANK,15,1998-08-08T00:00:00Z,Tropical storm,NA,21.3,-112.1,35,1998,EPAC
EP061998,ESTELLE,41,1998-08-08T06:00:00Z,Tropical depression,NA,22.2,-146.6,25,1998,EPAC
EP071998,FRANK,15,1998-08-08T06:00:00Z,Tropical storm,NA,22.3,-112.2,35,1998,EPAC
EP061998,ESTELLE,41,1998-08-08T12:00:00Z,Tropical depression,NA,22.5,-147.6,25,1998,EPAC
EP071998,FRANK,15,1998-08-08T12:00:00Z,Tropical storm,NA,23.4,-112.5,35,1998,EPAC
EP061998,ESTELLE,41,1998-08-08T18:00:00Z,Tropical depression,NA,22.7,-148.7,25,1998,EPAC
EP071998,FRANK,15,1998-08-08T18:00:00Z,Tropical storm,NA,24.5,-112.9,35,1998,EPAC
EP071998,FRANK,15,1998-08-09T00:00:00Z,Tropical storm,NA,25.4,-113.3,40,1998,EPAC
EP071998,FRANK,15,1998-08-09T06:00:00Z,Tropical storm,NA,26.3,-114,35,1998,EPAC
EP071998,FRANK,15,1998-08-09T12:00:00Z,Tropical depression,NA,27.1,-114.9,30,1998,EPAC
EP071998,FRANK,15,1998-08-09T18:00:00Z,Tropical depression,NA,27.9,-116,25,1998,EPAC
EP071998,FRANK,15,1998-08-10T00:00:00Z,Tropical depression,NA,28.6,-117.1,25,1998,EPAC
EP081998,GEORGETTE,26,1998-08-11T00:00:00Z,Tropical depression,NA,11,-108.9,25,1998,EPAC
EP081998,GEORGETTE,26,1998-08-11T06:00:00Z,Tropical depression,NA,11.6,-109.5,30,1998,EPAC
EP081998,GEORGETTE,26,1998-08-11T12:00:00Z,Tropical depression,NA,11.9,-110.1,30,1998,EPAC
EP081998,GEORGETTE,26,1998-08-11T18:00:00Z,Tropical storm,NA,12.2,-110.5,35,1998,EPAC
EP081998,GEORGETTE,26,1998-08-12T00:00:00Z,Tropical storm,NA,12.6,-110.9,40,1998,EPAC
EP081998,GEORGETTE,26,1998-08-12T06:00:00Z,Tropical storm,NA,13.1,-111.5,45,1998,EPAC
EP081998,GEORGETTE,26,1998-08-12T12:00:00Z,Tropical storm,NA,13.8,-112.4,55,1998,EPAC
EP081998,GEORGETTE,26,1998-08-12T18:00:00Z,Tropical storm,NA,14.5,-113.5,60,1998,EPAC
EP081998,GEORGETTE,26,1998-08-13T00:00:00Z,Hurricane,NA,15.2,-114.6,70,1998,EPAC
EP081998,GEORGETTE,26,1998-08-13T06:00:00Z,Hurricane,NA,15.7,-115.5,75,1998,EPAC
EP081998,GEORGETTE,26,1998-08-13T12:00:00Z,Hurricane,NA,16.3,-116.4,80,1998,EPAC
EP081998,GEORGETTE,26,1998-08-13T18:00:00Z,Hurricane,NA,16.9,-117.3,85,1998,EPAC
EP081998,GEORGETTE,26,1998-08-14T00:00:00Z,Hurricane,NA,17.8,-118.2,90,1998,EPAC
EP081998,GEORGETTE,26,1998-08-14T06:00:00Z,Hurricane,NA,18.8,-119.1,95,1998,EPAC
EP081998,GEORGETTE,26,1998-08-14T12:00:00Z,Hurricane,NA,19.8,-120.1,100,1998,EPAC
EP081998,GEORGETTE,26,1998-08-14T18:00:00Z,Hurricane,NA,20.9,-121.1,100,1998,EPAC
EP081998,GEORGETTE,26,1998-08-15T00:00:00Z,Hurricane,NA,21.8,-122.1,95,1998,EPAC
EP081998,GEORGETTE,26,1998-08-15T06:00:00Z,Hurricane,NA,22.7,-123,90,1998,EPAC
EP081998,GEORGETTE,26,1998-08-15T12:00:00Z,Hurricane,NA,23.4,-123.8,85,1998,EPAC
EP081998,GEORGETTE,26,1998-08-15T18:00:00Z,Hurricane,NA,23.9,-124.6,75,1998,EPAC
EP081998,GEORGETTE,26,1998-08-16T00:00:00Z,Hurricane,NA,24.3,-125.3,65,1998,EPAC
CP011998,UNNAMED,13,1998-08-16T00:00:00Z,Tropical depression,NA,13.1,-142.3,25,1998,EPAC
EP081998,GEORGETTE,26,1998-08-16T06:00:00Z,Tropical storm,NA,24.6,-125.8,45,1998,EPAC
CP011998,UNNAMED,13,1998-08-16T06:00:00Z,Tropical depression,NA,13.2,-142.9,25,1998,EPAC
EP081998,GEORGETTE,26,1998-08-16T12:00:00Z,Tropical storm,NA,24.7,-126.1,40,1998,EPAC
CP011998,UNNAMED,13,1998-08-16T12:00:00Z,Tropical depression,NA,13.4,-143.7,30,1998,EPAC
EP081998,GEORGETTE,26,1998-08-16T18:00:00Z,Tropical storm,NA,24.8,-126.4,35,1998,EPAC
CP011998,UNNAMED,13,1998-08-16T18:00:00Z,Tropical depression,NA,13.6,-144.6,30,1998,EPAC
EP081998,GEORGETTE,26,1998-08-17T00:00:00Z,Tropical depression,NA,24.9,-126.7,30,1998,EPAC
CP011998,UNNAMED,13,1998-08-17T00:00:00Z,Tropical depression,NA,13.8,-145.4,30,1998,EPAC
EP081998,GEORGETTE,26,1998-08-17T06:00:00Z,Tropical depression,NA,24.9,-127,25,1998,EPAC
CP011998,UNNAMED,13,1998-08-17T06:00:00Z,Tropical depression,NA,14,-146.1,30,1998,EPAC
CP011998,UNNAMED,13,1998-08-17T12:00:00Z,Tropical depression,NA,14.2,-146.9,25,1998,EPAC
CP011998,UNNAMED,13,1998-08-17T18:00:00Z,Tropical depression,NA,14.3,-147.8,25,1998,EPAC
CP011998,UNNAMED,13,1998-08-18T00:00:00Z,Tropical depression,NA,14.4,-148.8,25,1998,EPAC
CP011998,UNNAMED,13,1998-08-18T06:00:00Z,Tropical depression,NA,14.4,-149.9,25,1998,EPAC
CP011998,UNNAMED,13,1998-08-18T12:00:00Z,Tropical depression,NA,14.4,-151.2,25,1998,EPAC
CP011998,UNNAMED,13,1998-08-18T18:00:00Z,Tropical depression,NA,14.4,-152.7,25,1998,EPAC
CP011998,UNNAMED,13,1998-08-19T00:00:00Z,Tropical depression,NA,14.4,-154.5,25,1998,EPAC
EP091998,HOWARD,40,1998-08-20T06:00:00Z,Tropical depression,NA,10.5,-96.5,25,1998,EPAC
EP091998,HOWARD,40,1998-08-20T12:00:00Z,Tropical depression,NA,10.5,-97.6,30,1998,EPAC
EP091998,HOWARD,40,1998-08-20T18:00:00Z,Tropical depression,NA,10.6,-98.7,30,1998,EPAC
EP091998,HOWARD,40,1998-08-21T00:00:00Z,Tropical storm,NA,10.7,-99.8,40,1998,EPAC
EP091998,HOWARD,40,1998-08-21T06:00:00Z,Tropical storm,NA,10.9,-100.7,50,1998,EPAC
EP091998,HOWARD,40,1998-08-21T12:00:00Z,Tropical storm,NA,11.2,-101.5,55,1998,EPAC
EP091998,HOWARD,40,1998-08-21T18:00:00Z,Hurricane,NA,11.6,-102.4,65,1998,EPAC
EP091998,HOWARD,40,1998-08-22T00:00:00Z,Hurricane,NA,12.2,-103.3,75,1998,EPAC
EP091998,HOWARD,40,1998-08-22T06:00:00Z,Hurricane,NA,12.8,-104.4,85,1998,EPAC
EP091998,HOWARD,40,1998-08-22T12:00:00Z,Hurricane,NA,13.4,-105.6,100,1998,EPAC
EP091998,HOWARD,40,1998-08-22T18:00:00Z,Hurricane,NA,14,-106.8,110,1998,EPAC
EP091998,HOWARD,40,1998-08-23T00:00:00Z,Hurricane,NA,14.4,-108,130,1998,EPAC
EP091998,HOWARD,40,1998-08-23T06:00:00Z,Hurricane,NA,14.7,-109.3,125,1998,EPAC
EP091998,HOWARD,40,1998-08-23T12:00:00Z,Hurricane,NA,15,-110.5,125,1998,EPAC
EP091998,HOWARD,40,1998-08-23T18:00:00Z,Hurricane,NA,15.2,-111.6,125,1998,EPAC
EP091998,HOWARD,40,1998-08-24T00:00:00Z,Hurricane,NA,15.5,-112.7,115,1998,EPAC
EP091998,HOWARD,40,1998-08-24T06:00:00Z,Hurricane,NA,15.8,-113.7,110,1998,EPAC
EP091998,HOWARD,40,1998-08-24T12:00:00Z,Hurricane,NA,16.1,-114.8,110,1998,EPAC
EP091998,HOWARD,40,1998-08-24T18:00:00Z,Hurricane,NA,16.4,-115.9,110,1998,EPAC
EP091998,HOWARD,40,1998-08-25T00:00:00Z,Hurricane,NA,16.8,-117,115,1998,EPAC
EP091998,HOWARD,40,1998-08-25T06:00:00Z,Hurricane,NA,17.1,-118.2,115,1998,EPAC
EP091998,HOWARD,40,1998-08-25T12:00:00Z,Hurricane,NA,17.3,-119.3,115,1998,EPAC
EP091998,HOWARD,40,1998-08-25T18:00:00Z,Hurricane,NA,17.4,-120.3,115,1998,EPAC
EP091998,HOWARD,40,1998-08-26T00:00:00Z,Hurricane,NA,17.5,-121.2,115,1998,EPAC
EP091998,HOWARD,40,1998-08-26T06:00:00Z,Hurricane,NA,17.5,-122.1,110,1998,EPAC
EP091998,HOWARD,40,1998-08-26T12:00:00Z,Hurricane,NA,17.5,-122.8,100,1998,EPAC
EP091998,HOWARD,40,1998-08-26T18:00:00Z,Hurricane,NA,17.5,-123.4,90,1998,EPAC
EP091998,HOWARD,40,1998-08-27T00:00:00Z,Hurricane,NA,17.7,-123.9,85,1998,EPAC
EP091998,HOWARD,40,1998-08-27T06:00:00Z,Hurricane,NA,18,-124.4,80,1998,EPAC
EP091998,HOWARD,40,1998-08-27T12:00:00Z,Hurricane,NA,18.4,-125,70,1998,EPAC
EP091998,HOWARD,40,1998-08-27T18:00:00Z,Hurricane,NA,18.9,-125.7,65,1998,EPAC
EP091998,HOWARD,40,1998-08-28T00:00:00Z,Tropical storm,NA,19.5,-126.4,60,1998,EPAC
EP091998,HOWARD,40,1998-08-28T06:00:00Z,Tropical storm,NA,20.1,-127.2,55,1998,EPAC
EP091998,HOWARD,40,1998-08-28T12:00:00Z,Tropical storm,NA,20.5,-127.9,50,1998,EPAC
EP091998,HOWARD,40,1998-08-28T18:00:00Z,Tropical storm,NA,20.5,-128.7,45,1998,EPAC
EP091998,HOWARD,40,1998-08-29T00:00:00Z,Tropical storm,NA,20.4,-129.5,40,1998,EPAC
EP091998,HOWARD,40,1998-08-29T06:00:00Z,Tropical storm,NA,20.2,-130.3,35,1998,EPAC
EP091998,HOWARD,40,1998-08-29T12:00:00Z,Tropical depression,NA,19.7,-131.2,30,1998,EPAC
EP091998,HOWARD,40,1998-08-29T18:00:00Z,Tropical depression,NA,19.3,-132.4,25,1998,EPAC
EP091998,HOWARD,40,1998-08-30T00:00:00Z,Tropical depression,NA,18.8,-133.5,25,1998,EPAC
EP101998,ISIS,12,1998-09-01T00:00:00Z,Tropical depression,NA,18.3,-109.2,25,1998,EPAC
EP101998,ISIS,12,1998-09-01T06:00:00Z,Tropical depression,NA,18.8,-109.3,25,1998,EPAC
EP101998,ISIS,12,1998-09-01T12:00:00Z,Tropical depression,NA,19.3,-109.5,30,1998,EPAC
EP101998,ISIS,12,1998-09-01T18:00:00Z,Tropical storm,NA,20,-109.6,45,1998,EPAC
EP101998,ISIS,12,1998-09-02T00:00:00Z,Tropical storm,NA,21.2,-109.6,60,1998,EPAC
EP101998,ISIS,12,1998-09-02T06:00:00Z,Tropical storm,NA,22.2,-109.5,60,1998,EPAC
EP101998,ISIS,12,1998-09-02T12:00:00Z,Tropical storm,NA,23.3,-109.4,60,1998,EPAC
EP101998,ISIS,12,1998-09-02T18:00:00Z,Hurricane,NA,24.1,-109.2,65,1998,EPAC
EP101998,ISIS,12,1998-09-03T00:00:00Z,Hurricane,NA,25.1,-109,65,1998,EPAC
EP101998,ISIS,12,1998-09-03T06:00:00Z,Tropical storm,NA,26.1,-109.1,60,1998,EPAC
EP101998,ISIS,12,1998-09-03T12:00:00Z,Tropical storm,NA,27,-109.2,45,1998,EPAC
EP101998,ISIS,12,1998-09-03T18:00:00Z,Tropical depression,NA,28,-109.5,25,1998,EPAC
EP111998,JAVIER,33,1998-09-06T12:00:00Z,Tropical depression,NA,17.8,-106.8,25,1998,EPAC
EP111998,JAVIER,33,1998-09-06T18:00:00Z,Tropical depression,NA,18.3,-107.5,25,1998,EPAC
EP111998,JAVIER,33,1998-09-07T00:00:00Z,Tropical depression,NA,18.8,-108.3,25,1998,EPAC
EP111998,JAVIER,33,1998-09-07T06:00:00Z,Tropical depression,NA,19.2,-109.1,30,1998,EPAC
EP111998,JAVIER,33,1998-09-07T12:00:00Z,Tropical depression,NA,19.6,-109.7,30,1998,EPAC
EP111998,JAVIER,33,1998-09-07T18:00:00Z,Tropical storm,NA,20.2,-110.5,35,1998,EPAC
EP111998,JAVIER,33,1998-09-08T00:00:00Z,Tropical storm,NA,20.5,-111.6,35,1998,EPAC
EP111998,JAVIER,33,1998-09-08T06:00:00Z,Tropical storm,NA,20.6,-111.9,40,1998,EPAC
EP111998,JAVIER,33,1998-09-08T12:00:00Z,Tropical storm,NA,20.8,-112.2,50,1998,EPAC
EP111998,JAVIER,33,1998-09-08T18:00:00Z,Tropical storm,NA,20.8,-111.9,40,1998,EPAC
EP111998,JAVIER,33,1998-09-09T00:00:00Z,Tropical storm,NA,20.8,-111.5,35,1998,EPAC
EP111998,JAVIER,33,1998-09-09T06:00:00Z,Tropical storm,NA,20.5,-111.5,35,1998,EPAC
EP111998,JAVIER,33,1998-09-09T12:00:00Z,Tropical storm,NA,20.8,-111.5,35,1998,EPAC
EP111998,JAVIER,33,1998-09-09T18:00:00Z,Tropical depression,NA,20.9,-111.7,30,1998,EPAC
EP111998,JAVIER,33,1998-09-10T00:00:00Z,Tropical depression,NA,21.1,-111,30,1998,EPAC
EP111998,JAVIER,33,1998-09-10T06:00:00Z,Tropical depression,NA,21,-110.8,25,1998,EPAC
EP111998,JAVIER,33,1998-09-10T12:00:00Z,Tropical depression,NA,20.8,-110.6,25,1998,EPAC
EP111998,JAVIER,33,1998-09-10T18:00:00Z,Tropical depression,NA,20.6,-110.3,25,1998,EPAC
EP111998,JAVIER,33,1998-09-11T00:00:00Z,Tropical depression,NA,20.3,-110.1,25,1998,EPAC
EP111998,JAVIER,33,1998-09-11T06:00:00Z,Tropical depression,NA,20.1,-109.8,25,1998,EPAC
EP111998,JAVIER,33,1998-09-11T12:00:00Z,Tropical depression,NA,19.8,-109.6,25,1998,EPAC
EP111998,JAVIER,33,1998-09-11T18:00:00Z,Tropical depression,NA,19.2,-109.2,25,1998,EPAC
EP111998,JAVIER,33,1998-09-12T00:00:00Z,Tropical depression,NA,18.6,-108.7,25,1998,EPAC
EP111998,JAVIER,33,1998-09-12T06:00:00Z,Tropical depression,NA,18.2,-108.2,30,1998,EPAC
EP111998,JAVIER,33,1998-09-12T12:00:00Z,Tropical storm,NA,17.9,-107.6,35,1998,EPAC
EP111998,JAVIER,33,1998-09-12T18:00:00Z,Tropical storm,NA,18,-106.9,45,1998,EPAC
EP111998,JAVIER,33,1998-09-13T00:00:00Z,Tropical storm,NA,18.4,-106.4,40,1998,EPAC
EP111998,JAVIER,33,1998-09-13T06:00:00Z,Tropical storm,NA,18.8,-106.1,35,1998,EPAC
EP111998,JAVIER,33,1998-09-13T12:00:00Z,Tropical storm,NA,19.3,-105.8,35,1998,EPAC
EP111998,JAVIER,33,1998-09-13T18:00:00Z,Tropical depression,NA,19.8,-105.6,30,1998,EPAC
EP111998,JAVIER,33,1998-09-14T00:00:00Z,Tropical depression,NA,20,-105.5,30,1998,EPAC
EP111998,JAVIER,33,1998-09-14T06:00:00Z,Tropical depression,NA,20.2,-105.3,30,1998,EPAC
EP111998,JAVIER,33,1998-09-14T12:00:00Z,Tropical depression,NA,20.5,-105.2,30,1998,EPAC
EP121998,UNNAMED,8,1998-10-01T18:00:00Z,Tropical depression,NA,20.5,-109,30,1998,EPAC
EP121998,UNNAMED,8,1998-10-02T00:00:00Z,Tropical depression,NA,20.6,-108.9,30,1998,EPAC
EP121998,UNNAMED,8,1998-10-02T06:00:00Z,Tropical depression,NA,20.7,-109,30,1998,EPAC
EP121998,UNNAMED,8,1998-10-02T12:00:00Z,Tropical depression,NA,20.7,-109.2,30,1998,EPAC
EP121998,UNNAMED,8,1998-10-02T18:00:00Z,Tropical depression,NA,20.6,-109.4,30,1998,EPAC
EP121998,UNNAMED,8,1998-10-03T00:00:00Z,Tropical depression,NA,21,-109.5,30,1998,EPAC
EP121998,UNNAMED,8,1998-10-03T06:00:00Z,Tropical depression,NA,21.3,-109.7,30,1998,EPAC
EP121998,UNNAMED,8,1998-10-03T12:00:00Z,Tropical depression,NA,21.4,-110,25,1998,EPAC
EP131998,KAY,17,1998-10-13T00:00:00Z,Tropical depression,NA,15.8,-117.9,30,1998,EPAC
EP131998,KAY,17,1998-10-13T06:00:00Z,Tropical storm,NA,15.9,-118.2,40,1998,EPAC
EP131998,KAY,17,1998-10-13T12:00:00Z,Tropical storm,NA,16,-118.5,55,1998,EPAC
EP131998,KAY,17,1998-10-13T18:00:00Z,Hurricane,NA,16,-118.5,65,1998,EPAC
EP131998,KAY,17,1998-10-14T00:00:00Z,Hurricane,NA,16,-119.2,65,1998,EPAC
EP131998,KAY,17,1998-10-14T06:00:00Z,Tropical storm,NA,15.9,-119.9,60,1998,EPAC
EP131998,KAY,17,1998-10-14T12:00:00Z,Tropical storm,NA,15.4,-120.5,45,1998,EPAC
EP131998,KAY,17,1998-10-14T18:00:00Z,Tropical storm,NA,14.8,-120.8,40,1998,EPAC
EP131998,KAY,17,1998-10-15T00:00:00Z,Tropical storm,NA,14.2,-121,35,1998,EPAC
EP141998,LESTER,47,1998-10-15T00:00:00Z,Tropical depression,NA,11.3,-91.7,30,1998,EPAC
EP131998,KAY,17,1998-10-15T06:00:00Z,Tropical depression,NA,13.8,-121.3,30,1998,EPAC
EP141998,LESTER,47,1998-10-15T06:00:00Z,Tropical depression,NA,11.8,-91.8,30,1998,EPAC
EP131998,KAY,17,1998-10-15T12:00:00Z,Tropical depression,NA,13.6,-121.6,30,1998,EPAC
EP141998,LESTER,47,1998-10-15T12:00:00Z,Tropical depression,NA,12.3,-92.1,30,1998,EPAC
EP131998,KAY,17,1998-10-15T18:00:00Z,Tropical depression,NA,13.3,-121.6,30,1998,EPAC
EP141998,LESTER,47,1998-10-15T18:00:00Z,Tropical storm,NA,12.7,-92.5,35,1998,EPAC
EP131998,KAY,17,1998-10-16T00:00:00Z,Tropical depression,NA,13,-121.3,25,1998,EPAC
EP141998,LESTER,47,1998-10-16T00:00:00Z,Tropical storm,NA,13.1,-93,40,1998,EPAC
EP151998,MADELINE,17,1998-10-16T00:00:00Z,Tropical depression,NA,17.8,-107.6,25,1998,EPAC
EP131998,KAY,17,1998-10-16T06:00:00Z,Tropical depression,NA,12.6,-121,25,1998,EPAC
EP141998,LESTER,47,1998-10-16T06:00:00Z,Tropical storm,NA,13.6,-93.5,45,1998,EPAC
EP151998,MADELINE,17,1998-10-16T06:00:00Z,Tropical depression,NA,18.4,-107.8,30,1998,EPAC
EP131998,KAY,17,1998-10-16T12:00:00Z,Tropical depression,NA,12,-121,25,1998,EPAC
EP141998,LESTER,47,1998-10-16T12:00:00Z,Tropical storm,NA,14,-94,50,1998,EPAC
EP151998,MADELINE,17,1998-10-16T12:00:00Z,Tropical storm,NA,18.9,-108,40,1998,EPAC
EP131998,KAY,17,1998-10-16T18:00:00Z,Tropical depression,NA,11.5,-120.5,25,1998,EPAC
EP141998,LESTER,47,1998-10-16T18:00:00Z,Hurricane,NA,14.2,-94.4,70,1998,EPAC
EP151998,MADELINE,17,1998-10-16T18:00:00Z,Tropical storm,NA,19.3,-108.1,55,1998,EPAC
EP131998,KAY,17,1998-10-17T00:00:00Z,Tropical depression,NA,11.5,-120,25,1998,EPAC
EP141998,LESTER,47,1998-10-17T00:00:00Z,Hurricane,NA,14.3,-94.7,75,1998,EPAC
EP151998,MADELINE,17,1998-10-17T00:00:00Z,Tropical storm,NA,19.5,-108.2,55,1998,EPAC
EP141998,LESTER,47,1998-10-17T06:00:00Z,Hurricane,NA,14.4,-95.1,80,1998,EPAC
EP151998,MADELINE,17,1998-10-17T06:00:00Z,Tropical storm,NA,19.6,-108,60,1998,EPAC
EP141998,LESTER,47,1998-10-17T12:00:00Z,Hurricane,NA,14.5,-95.4,85,1998,EPAC
EP151998,MADELINE,17,1998-10-17T12:00:00Z,Tropical storm,NA,19.7,-107.6,60,1998,EPAC
EP141998,LESTER,47,1998-10-17T18:00:00Z,Hurricane,NA,14.5,-95.8,85,1998,EPAC
EP151998,MADELINE,17,1998-10-17T18:00:00Z,Hurricane,NA,19.9,-107.2,65,1998,EPAC
EP141998,LESTER,47,1998-10-18T00:00:00Z,Hurricane,NA,14.5,-96.4,85,1998,EPAC
EP151998,MADELINE,17,1998-10-18T00:00:00Z,Hurricane,NA,20.1,-106.9,70,1998,EPAC
EP141998,LESTER,47,1998-10-18T06:00:00Z,Hurricane,NA,14.5,-97.1,85,1998,EPAC
EP151998,MADELINE,17,1998-10-18T06:00:00Z,Hurricane,NA,20.3,-106.7,70,1998,EPAC
EP141998,LESTER,47,1998-10-18T12:00:00Z,Hurricane,NA,14.4,-97.8,85,1998,EPAC
EP151998,MADELINE,17,1998-10-18T12:00:00Z,Hurricane,NA,20.6,-106.6,75,1998,EPAC
EP141998,LESTER,47,1998-10-18T18:00:00Z,Hurricane,NA,14.3,-98.5,90,1998,EPAC
EP151998,MADELINE,17,1998-10-18T18:00:00Z,Hurricane,NA,20.9,-106.5,75,1998,EPAC
EP141998,LESTER,47,1998-10-19T00:00:00Z,Hurricane,NA,14.2,-99.4,90,1998,EPAC
EP151998,MADELINE,17,1998-10-19T00:00:00Z,Hurricane,NA,21.2,-106.6,75,1998,EPAC
EP141998,LESTER,47,1998-10-19T06:00:00Z,Hurricane,NA,14.3,-100.3,85,1998,EPAC
EP151998,MADELINE,17,1998-10-19T06:00:00Z,Hurricane,NA,21.6,-106.7,70,1998,EPAC
EP141998,LESTER,47,1998-10-19T12:00:00Z,Hurricane,NA,14.4,-101.3,85,1998,EPAC
EP151998,MADELINE,17,1998-10-19T12:00:00Z,Tropical storm,NA,22.2,-106.9,55,1998,EPAC
EP141998,LESTER,47,1998-10-19T18:00:00Z,Hurricane,NA,14.6,-102.2,80,1998,EPAC
EP151998,MADELINE,17,1998-10-19T18:00:00Z,Tropical storm,NA,23,-107.6,35,1998,EPAC
EP141998,LESTER,47,1998-10-20T00:00:00Z,Hurricane,NA,14.9,-103,85,1998,EPAC
EP151998,MADELINE,17,1998-10-20T00:00:00Z,Tropical depression,NA,23.7,-108.5,25,1998,EPAC
EP141998,LESTER,47,1998-10-20T06:00:00Z,Hurricane,NA,15,-103.9,90,1998,EPAC
EP141998,LESTER,47,1998-10-20T12:00:00Z,Hurricane,NA,15.2,-104.8,90,1998,EPAC
EP141998,LESTER,47,1998-10-20T18:00:00Z,Hurricane,NA,15.5,-105.8,90,1998,EPAC
EP141998,LESTER,47,1998-10-21T00:00:00Z,Hurricane,NA,15.9,-106.7,90,1998,EPAC
EP141998,LESTER,47,1998-10-21T06:00:00Z,Hurricane,NA,16.2,-107.5,90,1998,EPAC
EP141998,LESTER,47,1998-10-21T12:00:00Z,Hurricane,NA,16.5,-108.1,90,1998,EPAC
EP141998,LESTER,47,1998-10-21T18:00:00Z,Hurricane,NA,16.6,-108.6,90,1998,EPAC
EP141998,LESTER,47,1998-10-22T00:00:00Z,Hurricane,NA,16.6,-108.7,90,1998,EPAC
EP141998,LESTER,47,1998-10-22T06:00:00Z,Hurricane,NA,16.7,-108.8,95,1998,EPAC
EP141998,LESTER,47,1998-10-22T12:00:00Z,Hurricane,NA,16.8,-108.8,100,1998,EPAC
EP141998,LESTER,47,1998-10-22T18:00:00Z,Hurricane,NA,16.7,-108.9,100,1998,EPAC
EP141998,LESTER,47,1998-10-23T00:00:00Z,Hurricane,NA,16.5,-109,95,1998,EPAC
EP141998,LESTER,47,1998-10-23T06:00:00Z,Hurricane,NA,16.3,-109.1,80,1998,EPAC
EP141998,LESTER,47,1998-10-23T12:00:00Z,Hurricane,NA,16,-109.4,65,1998,EPAC
EP141998,LESTER,47,1998-10-23T18:00:00Z,Tropical storm,NA,15.5,-109.7,60,1998,EPAC
EP141998,LESTER,47,1998-10-24T00:00:00Z,Tropical storm,NA,15.2,-110.1,55,1998,EPAC
EP141998,LESTER,47,1998-10-24T06:00:00Z,Tropical storm,NA,15.1,-110.6,50,1998,EPAC
EP141998,LESTER,47,1998-10-24T12:00:00Z,Tropical storm,NA,15.3,-111.3,45,1998,EPAC
EP141998,LESTER,47,1998-10-24T18:00:00Z,Tropical storm,NA,15.5,-112,45,1998,EPAC
EP141998,LESTER,47,1998-10-25T00:00:00Z,Tropical storm,NA,16,-112.8,40,1998,EPAC
EP141998,LESTER,47,1998-10-25T06:00:00Z,Tropical storm,NA,16.5,-113.6,40,1998,EPAC
EP141998,LESTER,47,1998-10-25T12:00:00Z,Tropical storm,NA,17,-114.2,40,1998,EPAC
EP141998,LESTER,47,1998-10-25T18:00:00Z,Tropical storm,NA,17.3,-114.7,35,1998,EPAC
EP141998,LESTER,47,1998-10-26T00:00:00Z,Tropical depression,NA,17.4,-115.1,30,1998,EPAC
EP141998,LESTER,47,1998-10-26T06:00:00Z,Tropical depression,NA,17.5,-115.3,30,1998,EPAC
EP141998,LESTER,47,1998-10-26T12:00:00Z,Tropical depression,NA,17.7,-115.2,25,1998,EPAC
EP011999,ADRIAN,19,1999-06-18T06:00:00Z,Tropical depression,NA,13.5,-98.2,30,1999,EPAC
EP011999,ADRIAN,19,1999-06-18T12:00:00Z,Tropical depression,NA,13.7,-99.2,30,1999,EPAC
EP011999,ADRIAN,19,1999-06-18T18:00:00Z,Tropical storm,NA,14.1,-100.4,35,1999,EPAC
EP011999,ADRIAN,19,1999-06-19T00:00:00Z,Tropical storm,NA,14.6,-101.8,40,1999,EPAC
EP011999,ADRIAN,19,1999-06-19T06:00:00Z,Tropical storm,NA,15.1,-103.1,50,1999,EPAC
EP011999,ADRIAN,19,1999-06-19T12:00:00Z,Tropical storm,NA,15.6,-104.5,55,1999,EPAC
